Id,Name,Geometry,Info
9667,No Name 618,"LINESTRING (20.1622219077103 49.0389556910296, 20.1610240934374 49.0396804822425)",Basic Road (NetInfo)
9677,No Name 3705,"LINESTRING (20.1737442017305 49.0712738053903, 20.1745853425406 49.0710258504273)",Basic Road (NetInfo)
9711,No Name 3383,"LINESTRING (20.1714439399482 49.0625495928861, 20.1711006167505 49.0629234332064)",Gravel Road (NetInfo)
9715,Školská,"LINESTRING (20.1456851961728 49.0511169457025, 20.1464385992827 49.0515098594845)",Basic Road (NetInfo)
9719,No Name 3360,"LINESTRING (20.1736564635665 49.0662384052019, 20.1745281215462 49.0660362262803)",Highway (NetInfo)
9726,Železničná,"LINESTRING (20.1778430935576 49.0597724933044, 20.1787300112909 49.0599136369322)",Basic Road (NetInfo)
9746,No Name 4704,"LINESTRING (20.13304519614 49.0620117205693, 20.133283614433 49.0620193499207)",Gravel Road (NetInfo)
9760,No Name 1002,"LINESTRING (20.1927108764984 49.0220947275466, 20.1926383969744 49.0220298800554)",Gravel Road (NetInfo)
9771,No Name 616,"LINESTRING (20.1571235662456 49.0274314907086, 20.1576328278357 49.0279655477999)",Gravel Road (NetInfo)
9787,No Name 803,"LINESTRING (20.1457862850169 49.0638771074933, 20.1456434288049 49.064057655232)",Large Road Bridge (NetInfo)
9789,No Name 607,"LINESTRING (20.1303768154903 49.06388855162, 20.1306362166042 49.0637054461407)",Basic Road (NetInfo)
9790,No Name 3734,"LINESTRING (20.1760921479775 49.0354690575901, 20.1764430996431 49.0362930322274)",Gravel Road (NetInfo)
9808,No Name 3364,"LINESTRING (20.1614856724963 49.068485261681, 20.1616725920825 49.0684585586664)",Gravel Road (NetInfo)
9814,No Name 1004,"LINESTRING (20.1708164210888 49.0381355303217, 20.1702690120001 49.0380096443137)",Gravel Road (NetInfo)
9820,No Name 1225,"LINESTRING (20.1717185974568 49.0621185321105, 20.1718711852584 49.0621757525292)",Gravel Road (NetInfo)
9873,No Name 4796,"LINESTRING (20.1707153315208 49.0321922331105, 20.1715831757606 49.0324172997311)",Gravel Road (NetInfo)
9889,No Name 3716,"LINESTRING (20.1557197571025 49.0387878446795, 20.1560516363808 49.0388641375876)",Gravel Road (NetInfo)
9907,No Name 538,"LINESTRING (20.1456737512649 49.0523986832037, 20.1455497742871 49.0535430929111)",Basic Road (NetInfo)
9922,No Name 2585,"LINESTRING (20.1425838483782 49.064907075814, 20.1429119095869 49.065341951232)",Basic Road (NetInfo)
9963,No Name 614,"LINESTRING (20.1358585342991 49.0237846380714, 20.1354179378855 49.0241088863941)",Gravel Road (NetInfo)
9967,No Name 3739,"LINESTRING (20.1873130798465 49.0268096935968, 20.1877422332199 49.0266151437052)",Gravel Road (NetInfo)
10016,No Name 3358,"LINESTRING (20.1973628995657 49.0454063436949, 20.1991519929383 49.0451774615762)",Gravel Road (NetInfo)
10053,No Name 3427,"LINESTRING (20.1695613866248 49.0457077048446, 20.1693325043378 49.0457038899031)",Gravel Road (NetInfo)
10083,No Name 1284,"LINESTRING (20.1848335265723 49.0584182754656, 20.1847000121742 49.0584678669998)",Basic Road (NetInfo)
10084,No Name 1284,"LINESTRING (20.1848697661959 49.0582733173073, 20.1848335265723 49.0584182754656)",Basic Road (NetInfo)
10098,No Name 3672,"LINESTRING (20.1678981778829 49.068069459719, 20.168075561172 49.0680809041275)",Gravel Road (NetInfo)
10148,No Name 1299,"LINESTRING (20.1593685154349 49.0558815019498, 20.1594772342786 49.0560607927394)",Basic Road (NetInfo)
10169,No Name 3681,"LINESTRING (20.1589946747928 49.0696296709876, 20.1588439943883 49.0696792618078)",Gravel Road (NetInfo)
10200,No Name 4283,"LINESTRING (20.1986160278383 49.0617294330221, 20.1987094877702 49.0616607684371)",Basic Road (NetInfo)
10258,No Name 601,"LINESTRING (20.1337223044402 49.0629158038054, 20.1339855181228 49.0628242510658)",Basic Road (NetInfo)
10313,No Name 3674,"LINESTRING (20.166944503817 49.0469322227501, 20.1673812871114 49.0467987080897)",Basic Road (NetInfo)
10358,No Name 616,"LINESTRING (20.1616210933623 49.0330162074762, 20.1621685034064 49.0331077595977)",Gravel Road (NetInfo)
10394,No Name 2559,"LINESTRING (20.1423473371419 49.0522613546177, 20.1422977463762 49.0522804280117)",Basic Road (NetInfo)
10400,No Name 4520,"LINESTRING (20.1810817716457 49.0647277850453, 20.180589675895 49.0648040789583)",Oneway Road (NetInfo)
10424,No Name 538,"LINESTRING (20.1455497742871 49.0535430929111, 20.145647050317 49.0537567157938)",Basic Road (NetInfo)
10458,No Name 70,"LINESTRING (20.1403007492353 49.071544648875, 20.1403617846021 49.0716705341235)",Medium Road (NetInfo)
10464,No Name 4219,"LINESTRING (20.1593456259838 49.0422210701004, 20.1596736913837 49.0420837430713)",Basic Road (NetInfo)
10474,No Name 537,"LINESTRING (20.1358833323913 49.0708580032655, 20.1358470916205 49.0708236710064)",Gravel Road (NetInfo)
10498,No Name 970,"LINESTRING (20.1386814108624 49.0438346878385, 20.1389045704367 49.0437545794303)",Gravel Road (NetInfo)
10508,No Name 1463,"LINESTRING (20.174436569303 49.0553054825422, 20.1744518275655 49.0554008499371)",Basic Road (NetInfo)
10521,No Name 4655,"LINESTRING (20.1274185204697 49.0305824287801, 20.1275901768959 49.0303916958842)",Gravel Road (NetInfo)
10523,No Name 4797,"LINESTRING (20.1958065034437 49.0344429041309, 20.1951370237395 49.0343132039984)",Gravel Road (NetInfo)
10528,No Name 79,"LINESTRING (20.1925582884171 49.0614547747881, 20.1925544737857 49.0613136309699)",Basic Road (NetInfo)
10550,No Name 3705,"LINESTRING (20.171953201589 49.0715293900644, 20.1732692716878 49.0713539144049)",Basic Road (NetInfo)
10575,No Name 3630,"LINESTRING (20.1606712346741 49.0427970893488, 20.1605243676129 49.0427589424103)",Basic Road (NetInfo)
10609,No Name 3730,"LINESTRING (20.1792335508374 49.0367965720924, 20.1809120178665 49.0363388072737)",Gravel Road (NetInfo)
10620,K potoku,"LINESTRING (20.1949138642857 49.0697555562379, 20.1954689028062 49.071033479455)",Basic Road (NetInfo)
10646,No Name 3630,"LINESTRING (20.1627349854957 49.0448112505421, 20.1625862119214 49.0446395891434)",Basic Road (NetInfo)
10652,No Name 3387,"LINESTRING (20.1472988125826 49.0677261369886, 20.1466808311198 49.0681190511317)",Gravel Road (NetInfo)
10666,No Name 3630,"LINESTRING (20.1635608676593 49.0458602925531, 20.163450241661 49.0456924457975)",Basic Road (NetInfo)
10684,No Name 3701,"LINESTRING (20.1659088129206 49.0719680806129, 20.1657619480189 49.0719833391278)",Gravel Road (NetInfo)
10732,No Name 1097,"LINESTRING (20.1419086472467 49.0715789810853, 20.1415309901977 49.0711822529661)",Basic Road (NetInfo)
10769,No Name 808,"LINESTRING (20.1438350690503 49.0634651202032, 20.1437187209756 49.0636215228478)",HighwayRamp (NetInfo)
10773,No Name 1264,"LINESTRING (20.1416721345853 49.0600585955861, 20.1414985661051 49.0600662250284)",Gravel Road (NetInfo)
10789,Okružná,"LINESTRING (20.1741847988648 49.0633583086896, 20.1744289401497 49.0634346026539)",Basic Road (NetInfo)
10810,No Name 607,"LINESTRING (20.1335163101152 49.0624618548404, 20.133150099218 49.0627021807526)",Basic Road (NetInfo)
10843,No Name 3427,"LINESTRING (20.1733188624683 49.0451240562222, 20.1731796267815 49.0451202409808)",Gravel Road (NetInfo)
10849,No Name 3791,"LINESTRING (20.1413154616916 49.0708656328965, 20.1412963875968 49.0707244892618)",Gravel Road (NetInfo)
10856,Tunel Bôrik,"LINESTRING (20.1584033969886 49.0669708271165, 20.1576099409685 49.0668144245482)",Highway (NetInfo)
10866,No Name 620,"LINESTRING (20.1414508830006 49.019878390355, 20.1411647811973 49.0198860168277)",Gravel Road (NetInfo)
10872,No Name 4622,"LINESTRING (20.1970062251653 49.0721130388565, 20.1967658993134 49.071617128091)",Basic Road (NetInfo)
10873,No Name 4622,"LINESTRING (20.1966094966285 49.0715255753605, 20.1964225768712 49.0714492816176)",Basic Road (NetInfo)
10878,No Name 579,"LINESTRING (20.1202030207622 49.0580711381977, 20.120285032559 49.0579910296163)",Gravel Road (NetInfo)
10886,No Name 3430,"LINESTRING (20.1687603003567 49.0457839987779, 20.1688613898452 49.0457382221323)",Gravel Road (NetInfo)
10888,No Name 975,"LINESTRING (20.152406692606 49.042678835167, 20.152858735067 49.0426750211741)",Gravel Road (NetInfo)
10908,No Name 974,"LINESTRING (20.1555862437099 49.0381431596633, 20.1548595436485 49.037757874939)",Gravel Road (NetInfo)
10915,No Name 630,"LINESTRING (20.1684093482233 49.0325241114271, 20.1687316896737 49.0323257459967)",Gravel Road (NetInfo)
10999,No Name 1485,"LINESTRING (20.1294536576827 49.025493624858, 20.1292419463606 49.0255165108883)",Gravel Road (NetInfo)
11010,No Name 809,"LINESTRING (20.1443595873438 49.0631828326254, 20.1444549576896 49.0631599444366)",HighwayRamp (NetInfo)
11039,No Name 3704,"LINESTRING (20.1607341773375 49.0709342977115, 20.1610622411157 49.0709152237254)",Gravel Road (NetInfo)
11049,No Name 4797,"LINESTRING (20.1941223141176 49.0340080279761, 20.1933994297097 49.0337600718263)",Gravel Road (NetInfo)
11067,No Name 1244,"LINESTRING (20.1979427338236 49.0582427994679, 20.197912216289 49.0583877580602)",Basic Road (NetInfo)
11079,No Name 634,"LINESTRING (20.1385402680612 49.0428886431632, 20.1387119299913 49.0431137098795)",Gravel Road (NetInfo)
11118,No Name 1485,"LINESTRING (20.1214199086895 49.0258255027535, 20.1211795799282 49.0258293169112)",Gravel Road (NetInfo)
11160,Hraničná,"LINESTRING (20.1750354770269 49.0578613301717, 20.1749134065578 49.0581932084058)",Basic Road (NetInfo)
11163,No Name 1004,"LINESTRING (20.1702690120001 49.0380096443137, 20.169692992734 49.037910462243)",Gravel Road (NetInfo)
11193,No Name 1004,"LINESTRING (20.1774215700231 49.0395240796619, 20.1771812440469 49.0396499662336)",Gravel Road (NetInfo)
11237,No Name 3359,"LINESTRING (20.1755943300162 49.0658874528942, 20.1746501922111 49.0661239643113)",Highway (NetInfo)
11242,No Name 974,"LINESTRING (20.1309719101817 49.0267486593667, 20.1306476593164 49.0265464794403)",Gravel Road (NetInfo)
11247,No Name 4703,"LINESTRING (20.1354179380132 49.0642547624995, 20.1356220232119 49.064510347312)",Basic Road (NetInfo)
11253,No Name 3374,"LINESTRING (20.1662101737742 49.0657043476047, 20.165807723327 49.066059114421)",Gravel Road (NetInfo)
11296,No Name 3368,"LINESTRING (20.1659011839895 49.0650291461457, 20.1651077266047 49.0646743793367)",Gravel Road (NetInfo)
11306,No Name 3427,"LINESTRING (20.1677494053379 49.0468864457193, 20.1675643916786 49.047088625281)",Gravel Road (NetInfo)
11330,No Name 1002,"LINESTRING (20.1954669955974 49.0287666332775, 20.1952247615447 49.0286064169666)",Gravel Road (NetInfo)
11335,No Name 620,"LINESTRING (20.1399860368349 49.0198860177235, 20.1395797738896 49.0197906510127)",Gravel Road (NetInfo)
11360,Hájová,"LINESTRING (20.168926238881 49.0597534199049, 20.1689624787475 49.0595741290291)",Basic Road (NetInfo)
11364,No Name 3360,"LINESTRING (20.1745281215462 49.0660362262803, 20.1754112242302 49.0658187883912)",Highway (NetInfo)
11372,No Name 616,"LINESTRING (20.166175842767 49.0351448068574, 20.1661872855274 49.0354805018337)",Gravel Road (NetInfo)
11374,Poľná,"LINESTRING (20.1438102729213 49.0497360250961, 20.1436424240311 49.0498504661808)",Basic Road (NetInfo)
11380,Okružná,"LINESTRING (20.1732578277593 49.0619888324002, 20.1732940670856 49.062355043288)",Basic Road (NetInfo)
11404,No Name 1463,"LINESTRING (20.1730442050641 49.0548477189432, 20.1732425686051 49.0549011249143)",Basic Road (NetInfo)
11409,No Name 1248,"LINESTRING (20.1401576993611 49.0605239885705, 20.1389636998528 49.0608482379627)",Gravel Road (NetInfo)
11418,No Name 4622,"LINESTRING (20.1967658993134 49.071617128091, 20.1966094966285 49.0715255753605)",Basic Road (NetInfo)
11431,No Name 4257,"LINESTRING (20.1916942594588 49.0649948138544, 20.1908378602705 49.0649299639591)",Highway (NetInfo)
11436,No Name 3368,"LINESTRING (20.1662406921681 49.0651931780858, 20.1659011839895 49.0650291461457)",Gravel Road (NetInfo)
11441,Terasová,"LINESTRING (20.1724853511623 49.0604667682715, 20.1727657317422 49.0608863849162)",Basic Road (NetInfo)
11443,No Name 2571,"LINESTRING (20.1388854975417 49.0664405841574, 20.1382465347671 49.0664520281995)",Large Road (NetInfo)
11464,No Name 1004,"LINESTRING (20.1785831453594 49.0390129100955, 20.1781177521838 49.0392875687771)",Gravel Road (NetInfo)
11466,No Name 975,"LINESTRING (20.1427822111247 49.0421409621992, 20.1429710371682 49.0421218894019)",Gravel Road (NetInfo)
11492,No Name 837,"LINESTRING (20.1978378298993 49.0582351704511, 20.1971511840025 49.0581779499377)",Basic Road (NetInfo)
11496,No Name 974,"LINESTRING (20.1407909380792 49.0321426401437, 20.1404705047202 49.0321083075925)",Gravel Road (NetInfo)
11522,Tatranská,"LINESTRING (20.1775245664172 49.0602149981915, 20.1778430935576 49.0597724933044)",Basic Road (NetInfo)
11529,No Name 3423,"LINESTRING (20.1977062226666 49.0594749467524, 20.1972331997606 49.0594329850945)",Basic Road (NetInfo)
11530,No Name 102,"LINESTRING (20.1483840958707 49.061306001524, 20.147954941403 49.0615234393041)",Large Road (NetInfo)
11559,No Name 96,"LINESTRING (20.1239738494406 49.052669527005, 20.1245517716326 49.0525665298633)",Basic Road (NetInfo)
11563,No Name 975,"LINESTRING (20.1397571572871 49.0431289689739, 20.1398963934011 49.0431327828366)",Gravel Road (NetInfo)
11573,No Name 3381,"LINESTRING (20.1506824480148 49.0719909685476, 20.1513309474289 49.071418764223)",Gravel Road (NetInfo)
11590,No Name 3387,"LINESTRING (20.1457576734952 49.0699424763842, 20.145608901442 49.070281984267)",Gravel Road (NetInfo)
11602,No Name 616,"LINESTRING (20.1542568194882 49.0258178742435, 20.1546554574615 49.026023866523)",Gravel Road (NetInfo)
11656,No Name 1256,"LINESTRING (20.1969890594064 49.0615272539425, 20.1970558167649 49.0614509600457)",Gravel Road (NetInfo)
11685,No Name 607,"LINESTRING (20.130430222125 49.0641365069819, 20.1303367605473 49.0640945452354)",Basic Road (NetInfo)
11691,Hasičská,"LINESTRING (20.1427040112448 49.050556184533, 20.1424675002134 49.050651552542)",Basic Road (NetInfo)
11708,No Name 975,"LINESTRING (20.1589736937626 49.0413475047312, 20.1590251929508 49.0411491403709)",Gravel Road (NetInfo)
11722,No Name 557,"LINESTRING (20.1700820923133 49.0616149920394, 20.170843124916 49.0615768450778)",Gravel Road (NetInfo)
11765,No Name 4275,"LINESTRING (20.1964645385389 49.0634918231065, 20.1966743467328 49.0633888262645)",Gravel Road (NetInfo)
11781,No Name 1256,"LINESTRING (20.1967563628342 49.0616149920733, 20.1969032284298 49.061573030346)",Gravel Road (NetInfo)
11785,No Name 630,"LINESTRING (20.166479110864 49.0338439968741, 20.1666927332787 49.0335350059165)",Gravel Road (NetInfo)
11790,No Name 3677,"LINESTRING (20.1669063570748 49.0356025713146, 20.1675071707544 49.0354805020001)",Gravel Road (NetInfo)
11803,No Name 701,"LINESTRING (20.1965465545475 49.06469345273, 20.1967239383506 49.0646705645236)",Highway (NetInfo)
11891,No Name 557,"LINESTRING (20.1679401394882 49.0617904681548, 20.1681079862917 49.0617141742199)",Gravel Road (NetInfo)
11893,No Name 3640,"LINESTRING (20.1599159233307 49.0423126236218, 20.1599197387919 49.0423355117701)",Basic Road (NetInfo)
11921,Tatranská,"LINESTRING (20.1772766115455 49.0605087298481, 20.1775245664172 49.0602149981915)",Basic Road (NetInfo)
11922,No Name 4256,"LINESTRING (20.1873111724428 49.0643081683043, 20.1884651183985 49.0644454974123)",Highway (NetInfo)
11935,No Name 3704,"LINESTRING (20.1597881318107 49.0705146807194, 20.1598758698642 49.0705604573896)",Gravel Road (NetInfo)
11939,No Name 1083,"LINESTRING (20.1267185206774 49.0708160417569, 20.1272125264156 49.0706825273229)",Gravel Road (NetInfo)
11942,No Name 4256,"LINESTRING (20.1907844544935 49.0647354144346, 20.1912593843328 49.0647811907691)",Highway (NetInfo)
11945,No Name 3427,"LINESTRING (20.1686496741953 49.0458183302646, 20.1684360499967 49.0459022544463)",Gravel Road (NetInfo)
11953,No Name 1004,"LINESTRING (20.1947212216525 49.0349845908147, 20.1938190456187 49.0353126538697)",Gravel Road (NetInfo)
11972,No Name 585,"LINESTRING (20.1398601545612 49.0459480302664, 20.1399040218587 49.0459976215606)",Gravel Road (NetInfo)
11975,No Name 3734,"LINESTRING (20.1782646180237 49.0371322658407, 20.1795349120797 49.0374183677564)",Gravel Road (NetInfo)
11976,No Name 3734,"LINESTRING (20.177438735767 49.0367584239189, 20.1782646180237 49.0371322658407)",Gravel Road (NetInfo)
12007,No Name 3727,"LINESTRING (20.1664676658233 49.0356330889, 20.1663665777977 49.0353889478559)",Gravel Road (NetInfo)
12060,No Name 1468,"LINESTRING (20.1414299000848 49.0324249276439, 20.1413517010873 49.0324783353975)",Gravel Road (NetInfo)
12064,No Name 3358,"LINESTRING (20.1942672732132 49.0453033461096, 20.1947364802945 49.045417787726)",Gravel Road (NetInfo)
12080,No Name 4654,"LINESTRING (20.1214389785571 49.0308380138901, 20.1215419750315 49.0308609029798)",Gravel Road (NetInfo)
12084,No Name 1004,"LINESTRING (20.1669597623863 49.0368804944871, 20.1668205259831 49.0368118305075)",Gravel Road (NetInfo)
12097,No Name 68,"LINESTRING (20.1544494639299 49.0537986771319, 20.1549110427982 49.0539054890571)",Basic Road (NetInfo)
12105,No Name 3630,"LINESTRING (20.1637191778002 49.046306611751, 20.1637020109465 49.046157839041)",Basic Road (NetInfo)
12134,No Name 974,"LINESTRING (20.1431522373458 49.0328216569478, 20.1422691341667 49.0324821496088)",Gravel Road (NetInfo)
12173,No Name 1287,"LINESTRING (20.1978836062922 49.0585212723068, 20.1982975009452 49.0585594197744)",Basic Road (NetInfo)
12182,No Name 102,"LINESTRING (20.1553688047054 49.0576095596774, 20.1535282146529 49.0589561481387)",Large Road (NetInfo)
12208,No Name 597,"LINESTRING (20.1323299422814 49.0656738299681, 20.1322555533973 49.0656852740514)",Basic Road (NetInfo)
12209,No Name 79,"LINESTRING (20.1897373199279 49.0600776689636, 20.1898250578345 49.0597229021606)",Basic Road (NetInfo)
12216,No Name 3716,"LINESTRING (20.1567211138803 49.0398368855501, 20.1566753372406 49.0398139981096)",Gravel Road (NetInfo)
12220,No Name 1244,"LINESTRING (20.197912216289 49.0583877580602, 20.1978836062922 49.0585212723068)",Basic Road (NetInfo)
12238,Školská,"LINESTRING (20.1450080874492 49.0510139483988, 20.145160676461 49.0510139488301)",Basic Road (NetInfo)
12246,No Name 3389,"LINESTRING (20.1785087588381 49.0629768389691, 20.1786823269556 49.0629615801787)",Gravel Road (NetInfo)
12251,No Name 585,"LINESTRING (20.1398029342507 49.0458641070594, 20.1398353569063 49.045932771731)",Gravel Road (NetInfo)
