Id,Boundary,Zone
17065,"POLYGON ((20.1388179617054 49.0698881754487, 20.1386569768701 49.0696204714124, 20.1381476724892 49.0697526857295, 20.1383086549967 49.0700203904572, 20.1388179617054 49.0698881754487))",Unzoned
17073,"POLYGON ((20.1417267347437 49.0421794483002, 20.1415958749695 49.0419047608459, 20.1414914142769 49.0419262665434, 20.1416222735291 49.0422009541122, 20.1417267347437 49.0421794483002))",Unzoned
17074,"POLYGON ((20.168326608618 49.0455003279761, 20.1678887690625 49.0455042676842, 20.1678917633925 49.0456481761913, 20.1683296042115 49.0456442364788, 20.168326608618 49.0455003279761))",Unzoned
17085,"POLYGON ((20.1730886130292 49.0644538846579, 20.1726514246398 49.0644719115913, 20.1726788578158 49.064759190115, 20.1731160487182 49.0647411630922, 20.1730886130292 49.0644538846579))",ResidentialLow
17092,"POLYGON ((20.1909382653975 49.0594795800097, 20.1908833564699 49.0597651533659, 20.1917524620183 49.0598373198246, 20.1918073660559 49.0595517460326, 20.1909382653975 49.0594795800097))",Unzoned
17102,"POLYGON ((20.1818428476173 49.0361708512084, 20.1814887767292 49.0360015555125, 20.1813600308029 49.0361179551446, 20.1817141020704 49.0362872512342, 20.1818428476173 49.0361708512084))",Unzoned
17116,"POLYGON ((20.1240974092504 49.0713333425866, 20.1239377148054 49.0710653037977, 20.1232237745787 49.0712489119258, 20.1233834657449 49.0715169516755, 20.1240974092504 49.0713333425866))",Unzoned
17117,"POLYGON ((20.1532942009025 49.0212165251203, 20.1537157637062 49.0212938851598, 20.1537451698811 49.0212245684877, 20.1533236076146 49.0211472085578, 20.1532942009025 49.0212165251203))",Unzoned
17139,"POLYGON ((20.1794442280378 49.0641754326588, 20.1793015285033 49.0639032904939, 20.1788873787477 49.0639970589031, 20.1790300762763 49.0642692015649, 20.1794442280378 49.0641754326588))",Unzoned
17155,"POLYGON ((20.1620878620062 49.0436318529563, 20.1624775508391 49.0435005943025, 20.1623777164982 49.0433725070051, 20.1619880284119 49.0435037653287, 20.1620878620062 49.0436318529563))",Unzoned
17157,"POLYGON ((20.1600210919731 49.0403757784764, 20.160455192807 49.0404132994079, 20.1604837284053 49.0402706038272, 20.1600496287891 49.0402330830088, 20.1600210919731 49.0403757784764))",Unzoned
17180,"POLYGON ((20.1930650848258 49.0614522373606, 20.1930154519477 49.0617382279009, 20.1937770601176 49.0617953034197, 20.1938266886902 49.0615093125319, 20.1930650848258 49.0614522373606))",Unzoned
17183,"POLYGON ((20.1747383741602 49.0580072895663, 20.1746653615207 49.0582911057289, 20.1747733277785 49.0583031014928, 20.1748463398225 49.0580192852592, 20.1747383741602 49.0580072895663))",Unzoned
17189,"POLYGON ((20.1928221021176 49.0610426778683, 20.1925361756637 49.0608246206934, 20.1922873087552 49.0609655430646, 20.1925732353291 49.0611836009894, 20.1928221021176 49.0610426778683))",Unzoned
17220,"POLYGON ((20.1951569763584 49.071963710672, 20.1950467881342 49.0716851198477, 20.1947287648413 49.0717394151018, 20.1948389513999 49.0720180062184, 20.1951569763584 49.071963710672))",Unzoned
17223,"POLYGON ((20.1236696592856 49.0524906959485, 20.1235802505278 49.0522089151099, 20.1230443573641 49.0522823703773, 20.1231337632137 49.0525641516108, 20.1236696592856 49.0524906959485))",Unzoned
17231,"POLYGON ((20.132159353478 49.0665637277405, 20.1324783385842 49.0667610160436, 20.1328536501287 49.0664990197414, 20.1325346651865 49.0663017324679, 20.132159353478 49.0665637277405))",Unzoned
17237,"POLYGON ((20.136068323752 49.0546635489265, 20.1364485000684 49.0548064509705, 20.1367746405931 49.054431652426, 20.136394466172 49.054288751458, 20.136068323752 49.0546635489265))",Unzoned
17241,"POLYGON ((20.1695716473173 49.0643322592393, 20.1698662424333 49.0645452857162, 20.1703525237498 49.0642549128466, 20.1700579282404 49.0640418875984, 20.1695716473173 49.0643322592393))",Unzoned
17243,"POLYGON ((20.1411368012711 49.042990748286, 20.141324782207 49.043250716169, 20.1414236478142 49.0432198219107, 20.1412356664751 49.0429598541852, 20.1411368012711 49.042990748286))",Unzoned
17247,"POLYGON ((20.1629063668959 49.0692452487031, 20.1627831381307 49.0695214694226, 20.1629933414246 49.0695619524567, 20.1631165691303 49.0692857315088, 20.1629063668959 49.0692452487031))",Unzoned
17254,"POLYGON ((20.1738224877664 49.0606044389294, 20.1741481120769 49.0604119189506, 20.1739283941961 49.0602514291398, 20.173602770101 49.0604439485051, 20.1738224877664 49.0606044389294))",CommercialLow
17260,"POLYGON ((20.1751684369535 49.0569796777547, 20.175274715739 49.0572589194322, 20.1753809399493 49.0572414576588, 20.1752746606035 49.0569622160753, 20.1751684369535 49.0569796777547))",ResidentialLow
17283,"POLYGON ((20.1574035088532 49.0411009042325, 20.1574433082322 49.0408142508278, 20.1573342995601 49.04080770958, 20.1572944995607 49.0410943629441, 20.1574035088532 49.0411009042325))",Unzoned
17292,"POLYGON ((20.1730190760368 49.0691826007373, 20.1729731877894 49.0688963408125, 20.172428590705 49.0689340276887, 20.1724744758527 49.0692202878116, 20.1730190760368 49.0691826007373))",Unzoned
17294,"POLYGON ((20.1428181230963 49.0524061839811, 20.1427749451488 49.0526926245624, 20.1431018012395 49.0527139064345, 20.1431449773306 49.0524274657216, 20.1428181230963 49.0524061839811))",Unzoned
17295,"POLYGON ((20.1869612394235 49.0617088905779, 20.1873178446889 49.0618760405471, 20.1876357913509 49.0615831148053, 20.1872791871953 49.0614159658163, 20.1869612394235 49.0617088905779))",Unzoned
17303,"POLYGON ((20.1311053867557 49.0663167849297, 20.1307392871379 49.066474850779, 20.130979847612 49.0667154091127, 20.1313459482542 49.0665573425125, 20.1311053867557 49.0663167849297))",Unzoned
17309,"POLYGON ((20.1458571351832 49.0535119616299, 20.1462666337249 49.0534099096767, 20.1462278150268 49.0533426227502, 20.145818316962 49.0534446745695, 20.1458571351832 49.0535119616299))",Unzoned
17317,"POLYGON ((20.1414944839474 49.0319744302806, 20.1416511280305 49.0317056453062, 20.1414467416362 49.0316541432771, 20.1412900966208 49.0319229279712, 20.1414944839474 49.0319744302806))",Unzoned
17324,"POLYGON ((20.1336502681182 49.0238519397354, 20.1339121685192 49.0236213172139, 20.1335614850163 49.0234490747143, 20.1332995839195 49.0236796964427, 20.1336502681182 49.0238519397354))",Unzoned
17332,"POLYGON ((20.1596121409891 49.0692864330188, 20.159992837695 49.0694288663864, 20.1600470321321 49.0693663330309, 20.1596663357446 49.0692238998423, 20.1596121409891 49.0692864330188))",Unzoned
17346,"POLYGON ((20.1415514193986 49.0517867129373, 20.1415775043493 49.0514993813341, 20.1414682150089 49.0514950939414, 20.1414421294312 49.0517824255165, 20.1415514193986 49.0517867129373))",Unzoned
17348,"POLYGON ((20.1318722562443 49.065469392258, 20.1318722573372 49.0651815498456, 20.1317627437819 49.0651815496128, 20.1317627420565 49.0654693920216, 20.1318722562443 49.065469392258))",Unzoned
17350,"POLYGON ((20.174414745574 49.0606801246141, 20.1740778413065 49.060864072305, 20.1744277378244 49.0611408204352, 20.174764642699 49.0609568715975, 20.174414745574 49.0606801246141))",ResidentialLow
17351,"POLYGON ((20.1255920986338 49.0254864154459, 20.1256075988997 49.0251987488549, 20.1248420982469 49.0251809014255, 20.1248265935764 49.0254685678892, 20.1255920986338 49.0254864154459))",Unzoned
17356,"POLYGON ((20.141739089269 49.070299377606, 20.1421559004862 49.0703880184866, 20.1422570816751 49.0701826271762, 20.1418402719867 49.0700939866665, 20.141739089269 49.070299377606))",Unzoned
17358,"POLYGON ((20.1859506641635 49.0584543731349, 20.1860042687714 49.0581686923398, 20.1851348686986 49.0580982324464, 20.1850812591934 49.0583839128151, 20.1859506641635 49.0584543731349))",Unzoned
17359,"POLYGON ((20.1316169034078 49.0198068861685, 20.1312297903677 49.0196726028682, 20.1310766608749 49.0198635578219, 20.1314637749706 49.0199978416376, 20.1316169034078 49.0198068861685))",Unzoned
17373,"POLYGON ((20.1951634004252 49.028789509084, 20.1948404364059 49.0289838084398, 20.1949143057622 49.0290369012208, 20.1952372698426 49.0288426016603, 20.1951634004252 49.028789509084))",Unzoned
17424,"POLYGON ((20.1967655174091 49.0640390693081, 20.1970541929446 49.0638225713832, 20.1967247256506 49.063632879399, 20.1964360498032 49.0638493764708, 20.1967655174091 49.0640390693081))",Unzoned
17439,"POLYGON ((20.1399896813334 49.0524935885269, 20.140014780618 49.0522062192022, 20.1394682595106 49.0521855946458, 20.1394431570891 49.0524729638349, 20.1399896813334 49.0524935885269))",Unzoned
17444,"POLYGON ((20.1453135834664 49.0537773397838, 20.1448940159588 49.0538598685164, 20.1449881885741 49.0540666870587, 20.1454077576753 49.0539841579955, 20.1453135834664 49.0537773397838))",Unzoned
17460,"POLYGON ((20.1954174411233 49.0349847165774, 20.1956238025785 49.0352385790609, 20.1961064317594 49.0350689773765, 20.1959000685287 49.0348151157395, 20.1954174411233 49.0349847165774))",Unzoned
17536,"POLYGON ((20.1352522216893 49.0702350209477, 20.1348277988955 49.0703063716515, 20.1349635415126 49.0706549449345, 20.1353879670945 49.0705835937515, 20.1352522216893 49.0702350209477))",Unzoned
17546,"POLYGON ((20.1977546817444 49.0572373530388, 20.1977937308009 49.0569506542201, 20.1976846713493 49.0569442386748, 20.1976456216715 49.0572309374537, 20.1977546817444 49.0572373530388))",Unzoned
17554,"POLYGON ((20.1887896571713 49.0661472907131, 20.1889604344644 49.0664123606313, 20.1897672430819 49.0661879281672, 20.1895964622369 49.0659228594139, 20.1887896571713 49.0661472907131))",Unzoned
17556,"POLYGON ((20.1561271942468 49.0410550725605, 20.1562120476221 49.0407726846361, 20.1561046610815 49.0407587396718, 20.156019807124 49.0410411275147, 20.1561271942468 49.0410550725605))",Unzoned
17583,"POLYGON ((20.1295972627244 49.0235509118267, 20.1291640539665 49.0235919629499, 20.1292264741343 49.0238768622838, 20.1296596853202 49.0238358109421, 20.1295972627244 49.0235509118267))",Unzoned
17592,"POLYGON ((20.1623617159079 49.0618459808811, 20.1621971753536 49.061579218177, 20.1613852858363 49.0617954687734, 20.1615498227294 49.0620622326052, 20.1623617159079 49.0618459808811))",Unzoned
17599,"POLYGON ((20.1453277664387 49.0691090876704, 20.1448912913381 49.0690844109208, 20.1448725120337 49.0692278024557, 20.1453089883793 49.0692524792827, 20.1453277664387 49.0691090876704))",Unzoned
17603,"POLYGON ((20.1594995032218 49.0699619178288, 20.159871236102 49.0698096010301, 20.1594655453563 49.0693821806769, 20.1590938144581 49.0695344961909, 20.1594995032218 49.0699619178288))",Unzoned
17610,"POLYGON ((20.1604191466087 49.0425855766297, 20.160069190143 49.0427585688518, 20.1603323424548 49.0429886263895, 20.1606822996424 49.0428156333801, 20.1604191466087 49.0425855766297))",Unzoned
17636,"POLYGON ((20.1962321448675 49.0720546949288, 20.1961200330531 49.0717764354533, 20.1953788608995 49.0719053344587, 20.1954909688467 49.0721835946277, 20.1962321448675 49.0720546949288))",Unzoned
17647,"POLYGON ((20.1827066283405 49.0587431425807, 20.1826403795851 49.0590276753783, 20.1829651009785 49.0590603278673, 20.1830313479281 49.0587757948752, 20.1827066283405 49.0587431425807))",Unzoned
17653,"POLYGON ((20.1774631342888 49.0328470820558, 20.1778867092345 49.0329197908197, 20.1779696443282 49.0327109067282, 20.1775460710275 49.032638198275, 20.1774631342888 49.0328470820558))",Unzoned
17657,"POLYGON ((20.1506793239749 49.0659893247208, 20.1508527191827 49.0662536586186, 20.1516572815205 49.0660257861407, 20.1514838828066 49.0657614534221, 20.1506793239749 49.0659893247208))",Unzoned
17664,"POLYGON ((20.1507146284918 49.060644806719, 20.1509509692552 49.0608871541784, 20.1516885290851 49.0605765298671, 20.1514521861719 49.0603341837562, 20.1507146284918 49.060644806719))",Unzoned
17680,"POLYGON ((20.140903167843 49.0717989481982, 20.1412660736294 49.0716376902948, 20.1412047125214 49.0715780823064, 20.1408418069757 49.0717393400198, 20.140903167843 49.0717989481982))",Unzoned
17696,"POLYGON ((20.1962683743644 49.0604660846697, 20.1964961175321 49.0607119612147, 20.1965896562588 49.0606745450777, 20.1963619127961 49.0604286687142, 20.1962683743644 49.0604660846697))",Unzoned
17712,"POLYGON ((20.1746801567633 49.0343090255981, 20.1747916098313 49.0340306662926, 20.1741565769942 49.0339207445649, 20.1740451206437 49.0341991032445, 20.1746801567633 49.0343090255981))",Unzoned
17732,"POLYGON ((20.1443099227214 49.0504253088249, 20.1443859971009 49.05014184137, 20.1438469186573 49.0500793362813, 20.1437708413175 49.0503628033672, 20.1443099227214 49.0504253088249))",Unzoned
17742,"POLYGON ((20.1749128630265 49.0353637983915, 20.1747842781275 49.0356389473671, 20.1753073851784 49.0357446264577, 20.175435967479 49.0354694768901, 20.1749128630265 49.0353637983915))",Unzoned
17752,"POLYGON ((20.1325609390968 49.0652514952436, 20.1322294107292 49.0650633566208, 20.1320862486528 49.0651722792805, 20.1324177771938 49.065360418312, 20.1325609390968 49.0652514952436))",Unzoned
17759,"POLYGON ((20.1711303153786 49.0451091143255, 20.1710137785772 49.0448316513736, 20.1704861740003 49.0449274099322, 20.1706027080764 49.0452048733975, 20.1711303153786 49.0451091143255))",Unzoned
17785,"POLYGON ((20.179504797975 49.0584440696191, 20.1794421865106 49.0587289572887, 20.1799840616335 49.0587803900538, 20.1800466700816 49.0584955015275, 20.179504797975 49.0584440696191))",Unzoned
17804,"POLYGON ((20.1343720124415 49.0639117753488, 20.1347290811122 49.0637450415787, 20.1346022098672 49.0636277247468, 20.1342451416229 49.0637944581301, 20.1343720124415 49.0639117753488))",Unzoned
17807,"POLYGON ((20.1936023457328 49.0710718926109, 20.1940275740446 49.071002613373, 20.1938694069935 49.0705835402677, 20.1934441820528 49.0706528189455, 20.1936023457328 49.0710718926109))",Unzoned
17850,"POLYGON ((20.1546985078157 49.0379498283197, 20.1544236708283 49.0381738930524, 20.1551052874536 49.0385352740573, 20.1553801234119 49.0383112077092, 20.1546985078157 49.0379498283197))",Unzoned
17856,"POLYGON ((20.1591767649533 49.0410034697706, 20.1587909173211 49.0408674222973, 20.1587391799137 49.0409308363376, 20.159125027891 49.0410668839844, 20.1591767649533 49.0410034697706))",Unzoned
17864,"POLYGON ((20.1977589084396 49.0310773349732, 20.1974389924002 49.0312738150141, 20.1976630967898 49.0314315857057, 20.1979830129734 49.0312351050495, 20.1977589084396 49.0310773349732))",Unzoned
17873,"POLYGON ((20.1309275221485 49.0238528516498, 20.1313153904292 49.0239862278685, 20.1316703017947 49.0235398422379, 20.1312824360034 49.0234064672164, 20.1309275221485 49.0238528516498))",Unzoned
17879,"POLYGON ((20.1612971996791 49.0567057277737, 20.1612407136373 49.0569911678279, 20.1618921985945 49.0570468517274, 20.1619486809767 49.0567614113369, 20.1612971996791 49.0567057277737))",Unzoned
17900,"POLYGON ((20.1859731926382 49.0717535299551, 20.1857533429119 49.0720025083821, 20.1865112661069 49.0722913920599, 20.1867311133558 49.0720424121882, 20.1859731926382 49.0717535299551))",Unzoned
17902,"POLYGON ((20.1766686218221 49.0702976367454, 20.1769290345536 49.0705291090699, 20.1776336350498 49.0701869101907, 20.1773732207938 49.0699554394344, 20.1766686218221 49.0702976367454))",Unzoned
17905,"POLYGON ((20.1334718294303 49.0627586665208, 20.1332669095548 49.0625042638018, 20.1330733396065 49.0625715920039, 20.1332782587617 49.0628259950597, 20.1334718294303 49.0627586665208))",Unzoned
17908,"POLYGON ((20.1958794835319 49.0641029852012, 20.1955908012894 49.064319480142, 20.196002635153 49.0645565990332, 20.196291317006 49.0643401030004, 20.1958794835319 49.0641029852012))",Unzoned
17917,"POLYGON ((20.17148605386 49.0600476558707, 20.1714303078935 49.0603331586751, 20.1722992078973 49.0604064244438, 20.1723549489789 49.0601209211968, 20.17148605386 49.0600476558707))",ResidentialLow
17924,"POLYGON ((20.1845312525571 49.0583326326556, 20.184596504486 49.0580480011226, 20.1844882284011 49.0580372806708, 20.1844229758694 49.0583219121398, 20.1845312525571 49.0583326326556))",Unzoned
17925,"POLYGON ((20.18153252293 49.0598401901766, 20.181546849268 49.0595525001065, 20.181218521611 49.0595454384162, 20.1812041933809 49.0598331284358, 20.18153252293 49.0598401901766))",ResidentialLow
17937,"POLYGON ((20.1627143471831 49.0618344454171, 20.162579793015 49.0615605192222, 20.1623713719063 49.061604729243, 20.1625059250397 49.0618786558104, 20.1627143471831 49.0618344454171))",Unzoned
17948,"POLYGON ((20.1826226463015 49.0581523088303, 20.1826888939237 49.0578677765432, 20.1823641804894 49.0578351227638, 20.1822979310617 49.0581196548565, 20.1826226463015 49.0581523088303))",Unzoned
17967,"POLYGON ((20.1418993327407 49.0562036815184, 20.1414620090342 49.0561879754042, 20.1414142133658 49.0567628035047, 20.1418515420958 49.0567785098267, 20.1418993327407 49.0562036815184))",Unzoned
17968,"POLYGON ((20.145382439404 49.0509871569613, 20.1453079367074 49.0512708035763, 20.1455237096321 49.0512952881071, 20.1455982111413 49.0510116413474, 20.145382439404 49.0509871569613))",Unzoned
17980,"POLYGON ((20.1733952710122 49.0349855856153, 20.173193198429 49.0347302380424, 20.1726106542106 49.0349295286904, 20.1728127245936 49.0351848772629, 20.1733952710122 49.0349855856153))",Unzoned
