Id, Road Name, Road Type, One Way, Lanes, Geometry
76565007,Trocnovská,residential,,,"LINESTRING (17.280914306640625 49.591876983642578, 17.281095504760742 49.591770172119141, 17.281646728515625 49.591720581054688, 17.282999038696289 49.591403961181641, 17.283178329467773 49.591304779052734)"
79039065,,service,,,"LINESTRING (17.264060974121094 49.596141815185547, 17.264131546020508 49.596118927001953, 17.264184951782227 49.596096038818359, 17.264297485351562 49.596054077148438, 17.264352798461914 49.596015930175781, 17.26435661315918 49.595947265625, 17.264377593994141 49.595905303955078, 17.264965057373047 49.595664978027344, 17.265047073364258 49.595657348632812, 17.265144348144531 49.595680236816406, 17.265209197998047 49.595699310302734, 17.265335083007812 49.595676422119141, 17.265413284301758 49.595645904541016, 17.265420913696289 49.59564208984375, 17.265607833862305 49.5955696105957)"
79039069,,footway,,,"LINESTRING (17.263397216796875 49.593276977539062, 17.263496398925781 49.593227386474609, 17.263540267944336 49.593204498291016, 17.262918472290039 49.592475891113281, 17.262054443359375 49.59149169921875)"
79039072,,service,,,"LINESTRING (17.262537002563477 49.5914192199707, 17.262495040893555 49.591384887695312, 17.262449264526367 49.591346740722656)"
82396916,,primary,yes,2,"LINESTRING (17.27918815612793 49.587741851806641, 17.278514862060547 49.587615966796875, 17.278156280517578 49.5875358581543, 17.277767181396484 49.587429046630859)"
82397669,,primary,yes,2,"LINESTRING (17.279951095581055 49.587856292724609, 17.279750823974609 49.587825775146484, 17.27918815612793 49.587741851806641)"
82397673,Tovární,primary,yes,2,"LINESTRING (17.281026840209961 49.5880241394043, 17.279951095581055 49.587856292724609)"
82398197,Tovární,primary,yes,2,"LINESTRING (17.28386116027832 49.588447570800781, 17.283535003662109 49.588397979736328, 17.283060073852539 49.588314056396484, 17.282608032226562 49.588241577148438, 17.282131195068359 49.588176727294922, 17.2817325592041 49.588119506835938, 17.281272888183594 49.588058471679688, 17.281026840209961 49.5880241394043)"
82398201,,primary,yes,2,"LINESTRING (17.279457092285156 49.587684631347656, 17.27973747253418 49.587726593017578)"
82398761,Velkomoravská,primary,yes,2,"LINESTRING (17.265754699707031 49.582767486572266, 17.264963150024414 49.582595825195312, 17.264001846313477 49.582427978515625, 17.263303756713867 49.582279205322266)"
82428360,,footway,,,"LINESTRING (17.270133972167969 49.590732574462891, 17.270149230957031 49.5907096862793, 17.270166397094727 49.590679168701172, 17.270214080810547 49.590595245361328, 17.270229339599609 49.5905647277832, 17.270271301269531 49.590488433837891, 17.270296096801758 49.590446472167969, 17.270278930664062 49.590404510498047)"
82428362,,footway,,,"LINESTRING (17.273580551147461 49.591571807861328, 17.273614883422852 49.591506958007812, 17.273656845092773 49.591426849365234, 17.273670196533203 49.591403961181641, 17.273715972900391 49.5913200378418, 17.27375602722168 49.59124755859375)"
82428363,,footway,,,"LINESTRING (17.273996353149414 49.5916748046875, 17.274812698364258 49.591876983642578, 17.2750301361084 49.591926574707031, 17.275119781494141 49.591949462890625, 17.275857925415039 49.592124938964844, 17.276079177856445 49.592147827148438, 17.276161193847656 49.5921630859375, 17.276201248168945 49.592105865478516)"
82428364,,footway,,,"LINESTRING (17.276201248168945 49.592105865478516, 17.276241302490234 49.592041015625, 17.276252746582031 49.592018127441406, 17.276277542114258 49.591964721679688, 17.276290893554688 49.591934204101562, 17.276315689086914 49.591869354248047)"
82428367,,cycleway,,,"LINESTRING (17.269584655761719 49.591526031494141, 17.269390106201172 49.591476440429688, 17.269424438476562 49.591339111328125, 17.269689559936523 49.5908088684082, 17.26970100402832 49.590702056884766, 17.269710540771484 49.590602874755859, 17.269725799560547 49.590576171875, 17.269765853881836 49.590488433837891, 17.269777297973633 49.5904655456543, 17.269811630249023 49.590389251708984, 17.269828796386719 49.590351104736328, 17.269868850708008 49.590312957763672)"
83239437,,service,,,"LINESTRING (17.258403778076172 49.591754913330078, 17.258466720581055 49.591766357421875, 17.25897216796875 49.591773986816406, 17.259237289428711 49.591762542724609, 17.259693145751953 49.591682434082031, 17.260002136230469 49.591617584228516, 17.260427474975586 49.591495513916016, 17.26068115234375 49.591396331787109, 17.260984420776367 49.591278076171875, 17.261302947998047 49.591163635253906, 17.261466979980469 49.591102600097656, 17.2615909576416 49.5910530090332)"
84072698,,footway,,,"LINESTRING (17.265338897705078 49.58624267578125, 17.264537811279297 49.586711883544922, 17.264411926269531 49.586788177490234)"
84530381,,footway,,,"LINESTRING (17.262308120727539 49.590541839599609, 17.262351989746094 49.590988159179688)"
84977183,nábř. Přemyslovců,residential,yes,,"LINESTRING (17.26399040222168 49.59716796875, 17.263721466064453 49.5965690612793, 17.26368522644043 49.596492767333984, 17.263681411743164 49.596485137939453)"
84977184,,footway,,,"LINESTRING (17.264345169067383 49.592967987060547, 17.264265060424805 49.592910766601562, 17.264181137084961 49.592849731445312, 17.264106750488281 49.592765808105469, 17.264055252075195 49.592681884765625, 17.263967514038086 49.592575073242188, 17.263914108276367 49.592514038085938, 17.263885498046875 49.592441558837891)"
84977185,,footway,,,"LINESTRING (17.265205383300781 49.592647552490234, 17.264860153198242 49.592586517333984, 17.264793395996094 49.592575073242188, 17.264730453491211 49.592571258544922, 17.264682769775391 49.592578887939453, 17.264604568481445 49.592597961425781, 17.264549255371094 49.592620849609375, 17.264492034912109 49.592624664306641, 17.264448165893555 49.592609405517578, 17.264419555664062 49.592586517333984, 17.264385223388672 49.592548370361328, 17.264337539672852 49.592491149902344, 17.26429557800293 49.592441558837891, 17.264245986938477 49.592399597167969, 17.264209747314453 49.592372894287109)"
84977187,,footway,,,"LINESTRING (17.265205383300781 49.592647552490234, 17.2651424407959 49.592609405517578, 17.265035629272461 49.5925407409668, 17.264369964599609 49.59210205078125, 17.263650894165039 49.591632843017578, 17.263240814208984 49.591361999511719, 17.263051986694336 49.591232299804688, 17.262973785400391 49.591217041015625, 17.262840270996094 49.59124755859375, 17.262495040893555 49.591384887695312, 17.26239013671875 49.5914306640625, 17.262149810791016 49.591522216796875)"
84977189,Jiřího z Poděbrad,residential,,,"LINESTRING (17.264060974121094 49.596141815185547, 17.2641544342041 49.596256256103516, 17.264200210571289 49.5963249206543, 17.26420783996582 49.596336364746094)"
87353452,,footway,,,"LINESTRING (17.279607772827148 49.587989807128906, 17.279500961303711 49.588020324707031, 17.2794189453125 49.588058471679688, 17.279336929321289 49.588138580322266, 17.279277801513672 49.588230133056641, 17.279102325439453 49.588668823242188, 17.278982162475586 49.589107513427734, 17.278844833374023 49.589584350585938, 17.278720855712891 49.590000152587891, 17.278644561767578 49.590267181396484, 17.278488159179688 49.590595245361328)"
87353453,,primary,yes,2,"LINESTRING (17.278587341308594 49.587532043457031, 17.279008865356445 49.587615966796875, 17.279457092285156 49.587684631347656)"
87353454,,footway,,,"LINESTRING (17.277570724487305 49.587722778320312, 17.277507781982422 49.587608337402344, 17.2774658203125 49.587528228759766, 17.277563095092773 49.587436676025391, 17.277755737304688 49.587230682373047, 17.277786254882812 49.587184906005859, 17.277824401855469 49.587127685546875, 17.278486251831055 49.58734130859375, 17.278791427612305 49.587425231933594, 17.279407501220703 49.587596893310547, 17.279701232910156 49.587669372558594, 17.279994964599609 49.587718963623047)"
87353455,,footway,,,"LINESTRING (17.2799072265625 49.587989807128906, 17.280340194702148 49.588054656982422, 17.280981063842773 49.588153839111328)"
87353458,,footway,,,"LINESTRING (17.276985168457031 49.588508605957031, 17.276992797851562 49.588325500488281, 17.277013778686523 49.588184356689453, 17.277069091796875 49.588016510009766, 17.2770938873291 49.587959289550781, 17.2772159576416 49.587856292724609, 17.277410507202148 49.587776184082031, 17.277570724487305 49.587722778320312, 17.277799606323242 49.587718963623047, 17.278072357177734 49.587730407714844, 17.278783798217773 49.587844848632812, 17.27910041809082 49.587848663330078, 17.279417037963867 49.587871551513672, 17.279497146606445 49.587882995605469)"
87353459,,footway,,,"LINESTRING (17.280981063842773 49.588153839111328, 17.282211303710938 49.588348388671875, 17.282812118530273 49.58843994140625, 17.283235549926758 49.588516235351562, 17.283439636230469 49.588573455810547)"
87428023,Barákova,residential,,,"LINESTRING (17.283462524414062 49.587581634521484, 17.282426834106445 49.587425231933594, 17.281887054443359 49.587345123291016)"
87511501,,service,,,"LINESTRING (17.271760940551758 49.587860107421875, 17.271732330322266 49.587726593017578, 17.271829605102539 49.587615966796875)"
87585856,Tovární,residential,,,"LINESTRING (17.275260925292969 49.586025238037109, 17.274904251098633 49.585861206054688, 17.27381706237793 49.58538818359375)"
87585877,,service,,,"LINESTRING (17.276311874389648 49.586483001708984, 17.276273727416992 49.586513519287109, 17.276189804077148 49.586585998535156, 17.276086807250977 49.586666107177734, 17.275352478027344 49.586357116699219)"
87585884,,footway,,,"LINESTRING (17.276481628417969 49.588191986083984, 17.276521682739258 49.588096618652344, 17.27650260925293 49.587310791015625, 17.276481628417969 49.587078094482422, 17.276409149169922 49.586963653564453, 17.2763671875 49.586906433105469, 17.276386260986328 49.586811065673828, 17.276485443115234 49.586723327636719, 17.276611328125 49.58660888671875)"
89148570,,service,,,"LINESTRING (17.270408630371094 49.582084655761719, 17.27058219909668 49.582199096679688, 17.270776748657227 49.582317352294922, 17.27092170715332 49.582412719726562, 17.27104377746582 49.582481384277344, 17.270475387573242 49.582870483398438, 17.270326614379883 49.582786560058594, 17.270191192626953 49.582687377929688, 17.27001953125 49.582584381103516, 17.27058219909668 49.582199096679688)"
89151393,,cycleway,,,"LINESTRING (17.265592575073242 49.586410522460938, 17.265911102294922 49.5864143371582, 17.266210556030273 49.586433410644531, 17.266565322875977 49.586483001708984, 17.266773223876953 49.586517333984375, 17.267303466796875 49.58660888671875, 17.267757415771484 49.586700439453125)"
89151399,,cycleway,,,"LINESTRING (17.263134002685547 49.587909698486328, 17.262660980224609 49.588222503662109, 17.2620906829834 49.588535308837891, 17.261882781982422 49.588638305664062, 17.261558532714844 49.588809967041016, 17.261348724365234 49.588958740234375, 17.261030197143555 49.589256286621094, 17.261077880859375 49.589279174804688, 17.261045455932617 49.589321136474609, 17.261030197143555 49.589370727539062, 17.261009216308594 49.589427947998047, 17.261007308959961 49.589447021484375, 17.260990142822266 49.589500427246094, 17.260961532592773 49.589584350585938)"
89151404,,cycleway,,,"LINESTRING (17.263134002685547 49.587909698486328, 17.263015747070312 49.587837219238281, 17.262922286987305 49.587772369384766)"
89151419,,cycleway,,,"LINESTRING (17.264673233032227 49.586116790771484, 17.265077590942383 49.586017608642578, 17.265205383300781 49.586002349853516, 17.265317916870117 49.586021423339844, 17.265384674072266 49.586074829101562, 17.265399932861328 49.586158752441406, 17.265350341796875 49.586215972900391, 17.265338897705078 49.58624267578125)"
89151423,,cycleway,,,"LINESTRING (17.263023376464844 49.587646484375, 17.262969970703125 49.587703704833984, 17.262922286987305 49.587772369384766)"
89151438,,service,yes,,"LINESTRING (17.264474868774414 49.582633972167969, 17.264486312866211 49.582576751708984, 17.264425277709961 49.5825309753418, 17.264001846313477 49.582427978515625)"
89151442,,footway,,,"LINESTRING (17.262922286987305 49.587772369384766, 17.26283073425293 49.5878791809082, 17.262510299682617 49.588092803955078, 17.261867523193359 49.588455200195312, 17.2618350982666 49.588474273681641)"
89153242,,footway,,,"LINESTRING (17.259300231933594 49.586765289306641, 17.259546279907227 49.586711883544922)"
89153250,,footway,,,"LINESTRING (17.257808685302734 49.588775634765625, 17.258485794067383 49.588897705078125, 17.259708404541016 49.589118957519531, 17.259933471679688 49.589126586914062, 17.260160446166992 49.589118957519531, 17.260360717773438 49.589107513427734, 17.260532379150391 49.589061737060547, 17.260824203491211 49.589187622070312, 17.260976791381836 49.589241027832031, 17.261030197143555 49.589256286621094)"
89153252,,path,,,"LINESTRING (17.263023376464844 49.587646484375, 17.262973785400391 49.587627410888672, 17.262697219848633 49.587505340576172, 17.262407302856445 49.58734130859375, 17.261981964111328 49.587078094482422, 17.26152229309082 49.5868034362793, 17.261503219604492 49.586715698242188, 17.261018753051758 49.586410522460938, 17.26075553894043 49.586231231689453, 17.260515213012695 49.586200714111328, 17.260011672973633 49.586025238037109)"
89556072,,track,,,"LINESTRING (17.260555267333984 49.585590362548828, 17.2603759765625 49.585594177246094, 17.260152816772461 49.585609436035156, 17.260061264038086 49.585636138916016, 17.259990692138672 49.585674285888672, 17.259958267211914 49.585739135742188)"
89556302,,footway,,,"LINESTRING (17.2648868560791 49.592201232910156, 17.264883041381836 49.592006683349609)"
89556320,,service,,,"LINESTRING (17.270286560058594 49.589443206787109, 17.270252227783203 49.589576721191406, 17.2703857421875 49.589607238769531, 17.270469665527344 49.589626312255859)"
89556323,,cycleway,,,"LINESTRING (17.264068603515625 49.589618682861328, 17.26396369934082 49.589347839355469)"
89556324,,cycleway,,,"LINESTRING (17.260457992553711 49.589824676513672, 17.26045036315918 49.589572906494141, 17.260442733764648 49.589519500732422)"
89556331,,footway,,,"LINESTRING (17.260204315185547 49.58966064453125, 17.260221481323242 49.589694976806641, 17.260313034057617 49.589794158935547, 17.260427474975586 49.589920043945312, 17.260513305664062 49.590015411376953, 17.260734558105469 49.59027099609375, 17.260904312133789 49.590461730957031, 17.260917663574219 49.590545654296875, 17.261238098144531 49.590869903564453, 17.261466979980469 49.591102600097656, 17.26171875 49.591331481933594, 17.262876510620117 49.592674255371094, 17.263309478759766 49.593177795410156, 17.263397216796875 49.593276977539062)"
