Id, Road Name, Road Type, One Way, Lanes, Geometry
199339525,Popradská,residential,,,"LINESTRING (20.254180908203125 49.051052093505859, 20.255462646484375 49.051185607910156, 20.257238388061523 49.051704406738281, 20.257194519042969 49.051792144775391)"
199339526,Tatranská,residential,,,"LINESTRING (20.257194519042969 49.051792144775391, 20.255905151367188 49.051918029785156, 20.25404167175293 49.051731109619141)"
199339527,Vodárenská,residential,,,"LINESTRING (20.238422393798828 49.047012329101562, 20.239059448242188 49.047016143798828, 20.240198135375977 49.047039031982422, 20.24114990234375 49.047183990478516)"
199339528,Záhradná,residential,,,"LINESTRING (20.255182266235352 49.049674987792969, 20.255165100097656 49.049690246582031, 20.255128860473633 49.049724578857422)"
199339529,,residential,yes,,"LINESTRING (20.248186111450195 49.047176361083984, 20.248138427734375 49.047183990478516, 20.248088836669922 49.04718017578125, 20.248043060302734 49.047168731689453, 20.248003005981445 49.047149658203125, 20.247976303100586 49.047122955322266, 20.247962951660156 49.047096252441406, 20.247961044311523 49.047065734863281, 20.24797248840332 49.047039031982422, 20.247995376586914 49.047012329101562, 20.248037338256836 49.046989440917969, 20.248088836669922 49.046974182128906, 20.248144149780273 49.046974182128906, 20.248195648193359 49.0469856262207, 20.248237609863281 49.047004699707031, 20.248266220092773 49.047035217285156, 20.248281478881836 49.047065734863281, 20.248279571533203 49.047100067138672, 20.248260498046875 49.0471305847168, 20.248228073120117 49.047157287597656, 20.248186111450195 49.047176361083984)"
199339535,,residential,,,"LINESTRING (20.246940612792969 49.047710418701172, 20.246822357177734 49.048290252685547)"
199339537,,residential,yes,,"LINESTRING (20.247394561767578 49.047111511230469, 20.247890472412109 49.047016143798828, 20.247995376586914 49.047012329101562)"
199339538,,footway,,,"LINESTRING (20.24993896484375 49.045135498046875, 20.249412536621094 49.044605255126953)"
199339541,,residential,,,"LINESTRING (20.252103805541992 49.046428680419922, 20.25239372253418 49.046363830566406, 20.253522872924805 49.046073913574219, 20.254291534423828 49.045848846435547, 20.254804611206055 49.045654296875)"
199339542,Školská,residential,,,"LINESTRING (20.248908996582031 49.0456657409668, 20.249063491821289 49.0455322265625, 20.249231338500977 49.0454216003418, 20.24993896484375 49.045135498046875, 20.250469207763672 49.044940948486328, 20.251008987426758 49.044734954833984, 20.251516342163086 49.044548034667969, 20.252597808837891 49.044116973876953, 20.252761840820312 49.044105529785156)"
199339543,1. mája,residential,,,"LINESTRING (20.248195648193359 49.0469856262207, 20.248281478881836 49.046916961669922, 20.248325347900391 49.046882629394531, 20.248355865478516 49.046848297119141, 20.248828887939453 49.046314239501953, 20.24884033203125 49.046298980712891)"
199536503,,residential,,,"LINESTRING (20.248508453369141 49.0485725402832, 20.248519897460938 49.048538208007812)"
199536504,,track,,,"LINESTRING (20.253749847412109 49.053363800048828, 20.253976821899414 49.0521125793457, 20.25404167175293 49.051750183105469, 20.25404167175293 49.051731109619141)"
199536505,,track,,,"LINESTRING (20.239276885986328 49.044651031494141, 20.239288330078125 49.044521331787109, 20.239944458007812 49.043704986572266, 20.240789413452148 49.042984008789062, 20.240913391113281 49.042877197265625, 20.241292953491211 49.042778015136719, 20.242053985595703 49.042770385742188, 20.24232292175293 49.042701721191406, 20.242631912231445 49.0423698425293, 20.242954254150391 49.042095184326172, 20.243906021118164 49.041481018066406)"
206830784,Hlavná,tertiary,,,"LINESTRING (20.20661735534668 49.099559783935547, 20.206644058227539 49.099456787109375, 20.206634521484375 49.099330902099609, 20.206516265869141 49.099151611328125, 20.206180572509766 49.098434448242188, 20.206104278564453 49.098350524902344, 20.206014633178711 49.098258972167969, 20.205860137939453 49.098136901855469, 20.205730438232422 49.098037719726562, 20.205471038818359 49.097690582275391, 20.205371856689453 49.097541809082031, 20.205295562744141 49.09735107421875, 20.2052001953125 49.097080230712891, 20.205169677734375 49.096981048583984, 20.205089569091797 49.096794128417969, 20.204660415649414 49.096385955810547, 20.203573226928711 49.095554351806641, 20.203475952148438 49.095481872558594, 20.203018188476562 49.095130920410156)"
208989011,Štefánikova,residential,,2,"LINESTRING (20.20654296875 49.056293487548828, 20.205076217651367 49.056175231933594, 20.203075408935547 49.056015014648438, 20.201534271240234 49.055889129638672, 20.20147705078125 49.055881500244141, 20.201082229614258 49.055850982666016, 20.199180603027344 49.055690765380859, 20.19898796081543 49.056522369384766, 20.198892593383789 49.0569953918457)"
208989012,Fraňa Kráľa,residential,yes,2,"LINESTRING (20.202505111694336 49.05865478515625, 20.202814102172852 49.057174682617188)"
208989013,Ivana Krasku,residential,,,"LINESTRING (20.206411361694336 49.057476043701172, 20.206417083740234 49.057842254638672, 20.20643424987793 49.058975219726562, 20.20648193359375 49.059764862060547)"
208989014,Jesenského,residential,,,"LINESTRING (20.205045700073242 49.057357788085938, 20.204973220825195 49.0588493347168)"
208989015,Sládkovičová,residential,yes,1,"LINESTRING (20.199472427368164 49.059932708740234, 20.199777603149414 49.058406829833984)"
208989016,,service,,,"LINESTRING (20.19898796081543 49.056522369384766, 20.199462890625 49.056568145751953, 20.199392318725586 49.056922912597656, 20.199106216430664 49.056903839111328, 20.199163436889648 49.0566291809082)"
209157955,Fraňa Kráľa,residential,yes,2,"LINESTRING (20.202814102172852 49.057174682617188, 20.203075408935547 49.056015014648438)"
212614102,,residential,,,"LINESTRING (20.181821823120117 49.060062408447266, 20.181869506835938 49.060005187988281, 20.181903839111328 49.059879302978516)"
212614103,,track,,,"LINESTRING (20.171157836914062 49.061370849609375, 20.17204475402832 49.061424255371094, 20.171695709228516 49.0620002746582, 20.171718597412109 49.062118530273438, 20.171871185302734 49.062175750732422, 20.173257827758789 49.061988830566406)"
223871454,,service,,,"LINESTRING (20.197942733764648 49.058242797851562, 20.197912216186523 49.058387756347656, 20.197883605957031 49.058521270751953)"
223871455,,track,,,"LINESTRING (20.17445182800293 49.057582855224609, 20.174404144287109 49.05767822265625)"
223871456,,service,,,"LINESTRING (20.197837829589844 49.058235168457031, 20.197896957397461 49.057968139648438)"
223871457,,footway,,,"LINESTRING (20.198041915893555 49.059745788574219, 20.187925338745117 49.058830261230469, 20.187904357910156 49.0588264465332)"
223871459,,track,,,"LINESTRING (20.140157699584961 49.060523986816406, 20.13896369934082 49.060848236083984)"
223871461,,footway,,,"LINESTRING (20.198183059692383 49.060653686523438, 20.198141098022461 49.060844421386719, 20.198085784912109 49.061092376708984)"
223871462,,footway,,,"LINESTRING (20.187507629394531 49.058799743652344, 20.184690475463867 49.058540344238281, 20.18359375 49.058441162109375, 20.183183670043945 49.058403015136719)"
223871464,,service,,,"LINESTRING (20.197971343994141 49.057590484619141, 20.197998046875 49.057468414306641, 20.198030471801758 49.057319641113281, 20.198057174682617 49.057197570800781, 20.198110580444336 49.056949615478516)"
223871465,,steps,,,"LINESTRING (20.197723388671875 49.057689666748047, 20.197780609130859 49.057701110839844)"
223871467,,footway,,,"LINESTRING (20.187904357910156 49.0588264465332, 20.187507629394531 49.058799743652344)"
223871469,,footway,,,"LINESTRING (20.197780609130859 49.057701110839844, 20.197917938232422 49.057716369628906, 20.198251724243164 49.057746887207031)"
223871471,,footway,,,"LINESTRING (20.198366165161133 49.059600830078125, 20.198080062866211 49.059684753417969, 20.198041915893555 49.059745788574219)"
223871475,,track,,,"LINESTRING (20.196756362915039 49.061614990234375, 20.196903228759766 49.061573028564453, 20.196989059448242 49.061527252197266, 20.197055816650391 49.061450958251953, 20.197097778320312 49.061542510986328, 20.197221755981445 49.0616340637207)"
223871479,,steps,,,"LINESTRING (20.198085784912109 49.061092376708984, 20.198070526123047 49.0611572265625)"
223871481,,service,,2,"LINESTRING (20.198892593383789 49.0569953918457, 20.198110580444336 49.056949615478516, 20.196628570556641 49.056812286376953)"
223871483,,footway,,,"LINESTRING (20.197921752929688 49.057853698730469, 20.197896957397461 49.057823181152344, 20.197917938232422 49.057716369628906, 20.19793701171875 49.057621002197266, 20.197971343994141 49.057590484619141)"
223871485,,track,,,"LINESTRING (20.13896369934082 49.060848236083984, 20.138954162597656 49.060997009277344, 20.138702392578125 49.061172485351562, 20.135196685791016 49.0627326965332)"
223871487,,service,,,"LINESTRING (20.208026885986328 49.062168121337891, 20.203805923461914 49.061817169189453, 20.200763702392578 49.0615348815918, 20.199718475341797 49.061447143554688, 20.199361801147461 49.061450958251953, 20.198799133300781 49.061553955078125, 20.198457717895508 49.061607360839844, 20.1983699798584 49.061637878417969, 20.198307037353516 49.061660766601562, 20.198186874389648 49.061733245849609, 20.198081970214844 49.061729431152344, 20.197677612304688 49.061668395996094, 20.197221755981445 49.0616340637207, 20.196756362915039 49.061614990234375, 20.1959171295166 49.0615348815918, 20.194133758544922 49.061328887939453, 20.193809509277344 49.0612907409668, 20.192995071411133 49.061229705810547, 20.192558288574219 49.061454772949219)"
223871489,,footway,,,"LINESTRING (20.198041915893555 49.059745788574219, 20.198032379150391 49.059806823730469, 20.198057174682617 49.059864044189453, 20.198287963867188 49.0600700378418, 20.198183059692383 49.060653686523438)"
223871491,,track,,,"LINESTRING (20.197055816650391 49.061450958251953, 20.197088241577148 49.061256408691406, 20.197103500366211 49.061187744140625, 20.197116851806641 49.061134338378906, 20.197216033935547 49.06103515625, 20.197454452514648 49.061000823974609, 20.197816848754883 49.061038970947266)"
223871493,,track,,,"LINESTRING (20.141952514648438 49.060214996337891, 20.141805648803711 49.060108184814453, 20.141672134399414 49.06005859375, 20.141498565673828 49.060066223144531, 20.141078948974609 49.060199737548828, 20.140157699584961 49.060523986816406)"
223871494,,track,,,"LINESTRING (20.13896369934082 49.060848236083984, 20.1378231048584 49.061126708984375, 20.136629104614258 49.061325073242188, 20.135398864746094 49.061405181884766, 20.134622573852539 49.061466217041016, 20.134424209594727 49.061481475830078, 20.132671356201172 49.0614128112793, 20.131200790405273 49.061244964599609)"
223987423,Hlavná,primary,,3,"LINESTRING (20.193759918212891 49.059421539306641, 20.19215202331543 49.059291839599609, 20.192079544067383 49.059284210205078)"
223987424,Hlavná,primary,,2,"LINESTRING (20.192079544067383 49.059284210205078, 20.189920425415039 49.059104919433594)"
223987425,Hviezdoslavova,residential,yes,1,"LINESTRING (20.200996398925781 49.058506011962891, 20.200870513916016 49.059123992919922, 20.200790405273438 49.059524536132812, 20.200685501098633 49.060039520263672)"
223987426,Komenského,residential,,2,"LINESTRING (20.207748413085938 49.06024169921875, 20.207853317260742 49.059871673583984)"
223987427,,steps,,,"LINESTRING (20.196836471557617 49.057613372802734, 20.196775436401367 49.0576057434082)"
223987428,,steps,,,"LINESTRING (20.196784973144531 49.057289123535156, 20.196653366088867 49.057277679443359)"
223987429,,steps,,,"LINESTRING (20.196664810180664 49.0580940246582, 20.196672439575195 49.058063507080078)"
223987430,,footway,,,"LINESTRING (20.196903228759766 49.057670593261719, 20.196651458740234 49.057651519775391)"
223987431,,footway,,,"LINESTRING (20.196573257446289 49.057643890380859, 20.196462631225586 49.057636260986328)"
223987432,,steps,,,"LINESTRING (20.196651458740234 49.057651519775391, 20.196573257446289 49.057643890380859)"
223987433,,footway,,,"LINESTRING (20.196653366088867 49.058132171630859, 20.196664810180664 49.0580940246582)"
223987434,,footway,,,"LINESTRING (20.196586608886719 49.057518005371094, 20.196487426757812 49.057510375976562)"
223987435,,steps,,,"LINESTRING (20.197912216186523 49.057315826416016, 20.197856903076172 49.057315826416016)"
223987436,,service,,,"LINESTRING (20.198215484619141 49.057331085205078, 20.198030471801758 49.057319641113281)"
223987437,,service,,,"LINESTRING (20.198101043701172 49.0579833984375, 20.197896957397461 49.057968139648438)"
223987438,,steps,,,"LINESTRING (20.196664810180664 49.057525634765625, 20.196586608886719 49.057518005371094)"
223987439,,steps,,,"LINESTRING (20.197832107543945 49.057964324951172, 20.19780158996582 49.057964324951172)"
223987440,,footway,,,"LINESTRING (20.196924209594727 49.057544708251953, 20.196664810180664 49.057525634765625)"
223987441,,service,,,"LINESTRING (20.184652328491211 49.058635711669922, 20.184690475463867 49.058540344238281, 20.184700012207031 49.058467864990234)"
223987442,,service,,,"LINESTRING (20.196367263793945 49.058109283447266, 20.196462631225586 49.057636260986328, 20.196487426757812 49.057510375976562, 20.196523666381836 49.057327270507812)"
223987443,,footway,,,"LINESTRING (20.197723388671875 49.057689666748047, 20.197324752807617 49.057655334472656, 20.19691276550293 49.057621002197266, 20.196836471557617 49.057613372802734)"
223987444,,service,,,"LINESTRING (20.197053909301758 49.058685302734375, 20.197099685668945 49.058448791503906, 20.197124481201172 49.058315277099609, 20.197151184082031 49.058177947998047)"
223987445,,service,,,"LINESTRING (20.184869766235352 49.058273315429688, 20.184833526611328 49.058418273925781, 20.184700012207031 49.058467864990234, 20.184587478637695 49.058395385742188, 20.184621810913086 49.058242797851562)"
