Id, Rail Type, Bridge, Geometry
95632547,rail,,"LINESTRING (17.295528411865234 49.604892730712891, 17.295021057128906 49.604999542236328, 17.294763565063477 49.605056762695312, 17.294454574584961 49.605110168457031, 17.293952941894531 49.605171203613281, 17.293718338012695 49.605220794677734, 17.293512344360352 49.605274200439453, 17.293281555175781 49.605350494384766, 17.293064117431641 49.605442047119141, 17.292867660522461 49.605548858642578, 17.292673110961914 49.605667114257812, 17.292512893676758 49.605785369873047, 17.292360305786133 49.605934143066406, 17.292253494262695 49.606052398681641, 17.292152404785156 49.606201171875, 17.292072296142578 49.606353759765625, 17.292013168334961 49.606502532958984, 17.291975021362305 49.606666564941406, 17.291967391967773 49.606826782226562, 17.291976928710938 49.606990814208984, 17.292047500610352 49.607257843017578, 17.292097091674805 49.607402801513672, 17.29212760925293 49.607559204101562, 17.29212760925293 49.607742309570312, 17.2921142578125 49.607860565185547, 17.292037963867188 49.608058929443359, 17.291963577270508 49.608184814453125, 17.291854858398438 49.608325958251953, 17.291563034057617 49.608623504638672, 17.291244506835938 49.608924865722656, 17.290966033935547 49.609283447265625, 17.290424346923828 49.609798431396484, 17.290063858032227 49.610149383544922)"
95632551,rail,,"LINESTRING (17.280271530151367 49.602878570556641, 17.28009033203125 49.602680206298828, 17.279922485351562 49.602451324462891, 17.27940559387207 49.60162353515625, 17.278038024902344 49.59942626953125, 17.277702331542969 49.598876953125, 17.277563095092773 49.598625183105469)"
95632557,rail,,"LINESTRING (17.287162780761719 49.605792999267578, 17.287464141845703 49.605777740478516, 17.287818908691406 49.60577392578125, 17.288084030151367 49.60577392578125, 17.288312911987305 49.605751037597656, 17.289113998413086 49.60565185546875, 17.289474487304688 49.605613708496094, 17.290746688842773 49.6054573059082, 17.293209075927734 49.605167388916016, 17.295528411865234 49.604892730712891, 17.29698371887207 49.604717254638672)"
95632559,rail,,"LINESTRING (17.278844833374023 49.60003662109375, 17.278486251831055 49.599224090576172)"
95632561,rail,,"LINESTRING (17.341135025024414 49.592620849609375, 17.341762542724609 49.592788696289062)"
95632562,rail,,"LINESTRING (17.351499557495117 49.591823577880859, 17.351232528686523 49.592140197753906, 17.350973129272461 49.592453002929688, 17.350692749023438 49.592876434326172, 17.350507736206055 49.593101501464844, 17.350357055664062 49.5932502746582, 17.350126266479492 49.593391418457031, 17.349941253662109 49.593482971191406, 17.349763870239258 49.593559265136719, 17.349395751953125 49.593681335449219, 17.349170684814453 49.593753814697266, 17.348909378051758 49.593826293945312)"
95632564,rail,,"LINESTRING (17.342199325561523 49.59283447265625, 17.341135025024414 49.592620849609375, 17.340011596679688 49.5923957824707, 17.339784622192383 49.592369079589844, 17.339553833007812 49.592342376708984, 17.339344024658203 49.592338562011719, 17.339086532592773 49.592338562011719, 17.338783264160156 49.592350006103516, 17.337961196899414 49.592388153076172, 17.337875366210938 49.592391967773438, 17.336139678955078 49.592472076416016, 17.335792541503906 49.592487335205078, 17.331991195678711 49.592655181884766, 17.3311824798584 49.592693328857422)"
95632566,rail,,"LINESTRING (17.340404510498047 49.592445373535156, 17.340959548950195 49.592475891113281, 17.341232299804688 49.592479705810547, 17.341489791870117 49.592498779296875, 17.341901779174805 49.592544555664062)"
95632568,rail,,"LINESTRING (17.277240753173828 49.597927093505859, 17.277450561523438 49.598175048828125, 17.277589797973633 49.598369598388672, 17.277732849121094 49.598598480224609, 17.278223037719727 49.599380493164062, 17.278676986694336 49.600120544433594, 17.279581069946289 49.601566314697266, 17.280107498168945 49.602409362792969, 17.280202865600586 49.602581024169922, 17.280498504638672 49.6030387878418, 17.280900955200195 49.603664398193359, 17.28101921081543 49.6038703918457, 17.2811222076416 49.604026794433594, 17.281234741210938 49.604167938232422, 17.281343460083008 49.604293823242188, 17.281448364257812 49.604412078857422, 17.281604766845703 49.604549407958984, 17.281766891479492 49.604686737060547, 17.281932830810547 49.604808807373047, 17.282077789306641 49.604911804199219, 17.282251358032227 49.605014801025391, 17.282405853271484 49.6051025390625, 17.282573699951172 49.605186462402344, 17.282817840576172 49.605297088623047, 17.28300666809082 49.605377197265625, 17.283174514770508 49.605438232421875, 17.283334732055664 49.605499267578125, 17.283550262451172 49.605567932128906, 17.28376579284668 49.605625152587891, 17.284015655517578 49.605686187744141, 17.284244537353516 49.605731964111328, 17.284433364868164 49.605762481689453, 17.284610748291016 49.605789184570312, 17.284938812255859 49.605827331542969, 17.285125732421875 49.605842590332031, 17.285299301147461 49.605850219726562, 17.285552978515625 49.605854034423828, 17.285776138305664 49.605854034423828, 17.285987854003906 49.6058464050293, 17.286264419555664 49.605831146240234, 17.286518096923828 49.605804443359375, 17.286840438842773 49.605766296386719, 17.287717819213867 49.60565185546875, 17.288448333740234 49.605556488037109, 17.290191650390625 49.605350494384766, 17.29071044921875 49.60528564453125, 17.293159484863281 49.604995727539062, 17.295490264892578 49.604717254638672, 17.29693603515625 49.604541778564453)"
95632572,rail,,"LINESTRING (17.347372055053711 49.593791961669922, 17.347654342651367 49.593849182128906, 17.347854614257812 49.593879699707031, 17.348047256469727 49.593894958496094, 17.348226547241211 49.593898773193359, 17.3483943939209 49.593894958496094, 17.348531723022461 49.5938835144043, 17.348735809326172 49.593856811523438, 17.348909378051758 49.593826293945312, 17.350448608398438 49.593486785888672, 17.350681304931641 49.59344482421875, 17.350986480712891 49.593414306640625, 17.351165771484375 49.593402862548828, 17.35148811340332 49.593410491943359)"
95632573,abandoned,,"LINESTRING (17.27705192565918 49.597507476806641, 17.277006149291992 49.5974235534668, 17.276962280273438 49.597328186035156, 17.276920318603516 49.597194671630859, 17.276885986328125 49.5970458984375, 17.276870727539062 49.596885681152344, 17.276866912841797 49.596744537353516, 17.276876449584961 49.596599578857422)"
95632574,rail,,"LINESTRING (17.349395751953125 49.593681335449219, 17.349658966064453 49.593551635742188, 17.349802017211914 49.593467712402344, 17.349935531616211 49.593376159667969, 17.350078582763672 49.593257904052734, 17.350221633911133 49.593105316162109, 17.350334167480469 49.592929840087891, 17.351306915283203 49.591453552246094)"
95632575,rail,,"LINESTRING (17.348300933837891 49.594066619873047, 17.347877502441406 49.593940734863281, 17.347372055053711 49.593791961669922, 17.343624114990234 49.5930290222168, 17.34326171875 49.592964172363281, 17.34276008605957 49.5929069519043, 17.342199325561523 49.59283447265625)"
95632579,rail,,"LINESTRING (17.277450561523438 49.598175048828125, 17.277650833129883 49.598381042480469, 17.277795791625977 49.598590850830078, 17.278278350830078 49.599357604980469, 17.279640197753906 49.601547241210938, 17.280017852783203 49.6021728515625, 17.280107498168945 49.602409362792969)"
95632580,rail,,"LINESTRING (17.335792541503906 49.592487335205078, 17.335351943969727 49.5925407409668, 17.335109710693359 49.592559814453125, 17.332578659057617 49.592674255371094, 17.331991195678711 49.592655181884766)"
101257210,rail,,"LINESTRING (17.291244506835938 49.608924865722656, 17.2908935546875 49.609184265136719, 17.29084587097168 49.609230041503906, 17.290323257446289 49.609725952148438, 17.289945602416992 49.6100959777832)"
123499622,tram,,"LINESTRING (17.256969451904297 49.588497161865234, 17.257024765014648 49.588397979736328, 17.257053375244141 49.588352203369141, 17.2570858001709 49.588306427001953)"
123499623,platform,,"LINEARRING (17.271034240722656 49.590835571289062, 17.27105712890625 49.5908203125, 17.271034240722656 49.590812683105469, 17.270227432250977 49.590614318847656, 17.270214080810547 49.59063720703125, 17.271034240722656 49.590835571289062)"
123499624,platform,,"LINEARRING (17.269710540771484 49.590427398681641, 17.269723892211914 49.590404510498047, 17.269308090209961 49.590312957763672, 17.268878936767578 49.5902214050293, 17.26885986328125 49.590232849121094, 17.268880844116211 49.590244293212891, 17.269298553466797 49.59033203125, 17.269710540771484 49.590427398681641)"
123503724,platform,,"LINEARRING (17.254302978515625 49.5855712890625, 17.254301071166992 49.585552215576172, 17.255485534667969 49.585494995117188, 17.2554931640625 49.585521697998047, 17.254302978515625 49.5855712890625)"
123691166,platform,,"LINEARRING (17.238424301147461 49.577713012695312, 17.238447189331055 49.577713012695312, 17.238473892211914 49.577709197998047, 17.238193511962891 49.577178955078125, 17.238147735595703 49.577201843261719, 17.238424301147461 49.577713012695312)"
123691167,platform,,"LINEARRING (17.238454818725586 49.577960968017578, 17.238422393798828 49.577972412109375, 17.2383975982666 49.577980041503906, 17.238697052001953 49.578529357910156, 17.238748550415039 49.578517913818359, 17.238454818725586 49.577960968017578)"
123752279,platform,,"LINEARRING (17.230154037475586 49.577846527099609, 17.230144500732422 49.577835083007812, 17.230134963989258 49.577823638916016, 17.230501174926758 49.577655792236328, 17.230514526367188 49.577663421630859, 17.230524063110352 49.577674865722656, 17.230514526367188 49.577678680419922, 17.230154037475586 49.577846527099609)"
123752281,platform,,"LINEARRING (17.230857849121094 49.577419281005859, 17.230836868286133 49.577400207519531, 17.230804443359375 49.577369689941406, 17.230619430541992 49.57745361328125, 17.230655670166016 49.577484130859375, 17.230436325073242 49.577583312988281, 17.230422973632812 49.577590942382812, 17.230438232421875 49.577602386474609, 17.23046875 49.577590942382812, 17.230857849121094 49.577419281005859)"
160492684,rail,,"LINESTRING (17.264804840087891 49.588020324707031, 17.265567779541016 49.58807373046875)"
166867040,rail,,"LINESTRING (17.230173110961914 49.610599517822266, 17.229927062988281 49.611015319824219, 17.229473114013672 49.6118049621582, 17.229103088378906 49.612449645996094, 17.228994369506836 49.612636566162109, 17.228860855102539 49.612865447998047, 17.228395462036133 49.613666534423828, 17.228282928466797 49.613861083984375, 17.2281494140625 49.614089965820312, 17.227069854736328 49.6159553527832, 17.226640701293945 49.616691589355469, 17.226480484008789 49.616962432861328, 17.226343154907227 49.61712646484375, 17.226181030273438 49.617267608642578, 17.2259578704834 49.617416381835938, 17.22576904296875 49.617523193359375, 17.225515365600586 49.617637634277344, 17.225296020507812 49.617713928222656, 17.224941253662109 49.617816925048828, 17.224330902099609 49.617996215820312, 17.224105834960938 49.618080139160156, 17.2238826751709 49.618179321289062, 17.22368049621582 49.618293762207031, 17.223493576049805 49.618446350097656, 17.223175048828125 49.618766784667969, 17.222988128662109 49.618984222412109, 17.222841262817383 49.619159698486328, 17.222719192504883 49.619281768798828, 17.222560882568359 49.619422912597656, 17.22239875793457 49.619579315185547, 17.222188949584961 49.61981201171875, 17.221609115600586 49.620464324951172, 17.220657348632812 49.621562957763672, 17.220510482788086 49.621749877929688, 17.220365524291992 49.621978759765625, 17.219751358032227 49.6226806640625)"
166867041,rail,,"LINESTRING (17.223827362060547 49.617572784423828, 17.224170684814453 49.616950988769531, 17.22435188293457 49.616634368896484, 17.224651336669922 49.616115570068359, 17.22492790222168 49.615646362304688, 17.225015640258789 49.615497589111328, 17.225128173828125 49.615299224853516, 17.22581672668457 49.614112854003906)"
166867042,rail,,"LINESTRING (17.222063064575195 49.619998931884766, 17.222188949584961 49.61981201171875)"
166867043,rail,,"LINESTRING (17.222696304321289 49.618923187255859, 17.223003387451172 49.6185188293457)"
166867045,rail,,"LINESTRING (17.220829010009766 49.621524810791016, 17.221017837524414 49.6213264465332, 17.221809387207031 49.620414733886719, 17.221948623657227 49.6202278137207)"
166867046,rail,,"LINESTRING (17.222188949584961 49.61981201171875, 17.222446441650391 49.619415283203125, 17.223003387451172 49.6185188293457, 17.224895477294922 49.615257263183594, 17.225309371948242 49.614532470703125)"
166867047,rail,,"LINESTRING (17.224845886230469 49.616828918457031, 17.224645614624023 49.617137908935547, 17.224554061889648 49.617279052734375, 17.224363327026367 49.617477416992188, 17.223939895629883 49.617874145507812, 17.223518371582031 49.618328094482422, 17.223175048828125 49.618766784667969)"
166867048,rail,,"LINESTRING (17.220546722412109 49.621776580810547, 17.2208309173584 49.621452331542969, 17.221908569335938 49.620208740234375, 17.222063064575195 49.619998931884766, 17.221948623657227 49.6202278137207, 17.221872329711914 49.620395660400391, 17.221767425537109 49.620540618896484)"
166867049,rail,,"LINESTRING (17.220365524291992 49.621978759765625, 17.220546722412109 49.621776580810547, 17.220829010009766 49.621524810791016, 17.221067428588867 49.621337890625, 17.221281051635742 49.621109008789062, 17.221767425537109 49.620540618896484)"
166867050,rail,,"LINESTRING (17.225322723388672 49.614238739013672, 17.225080490112305 49.614799499511719, 17.22393798828125 49.616786956787109, 17.222881317138672 49.618602752685547, 17.222696304321289 49.618923187255859, 17.222318649291992 49.619415283203125)"
168021633,platform,,"LINESTRING (17.364063262939453 49.597312927246094, 17.365192413330078 49.597908020019531)"
173763211,tram,,"LINESTRING (17.249971389770508 49.596328735351562, 17.249275207519531 49.596343994140625, 17.248756408691406 49.596332550048828)"
179162861,rail,,"LINESTRING (17.22492790222168 49.615646362304688, 17.224515914916992 49.616142272949219, 17.224275588989258 49.616493225097656, 17.224151611328125 49.616725921630859, 17.224039077758789 49.617008209228516, 17.223930358886719 49.617332458496094, 17.223827362060547 49.617572784423828, 17.223413467407227 49.618270874023438, 17.223127365112305 49.618740081787109, 17.222988128662109 49.618984222412109)"
179981546,platform,,"LINEARRING (17.254138946533203 49.589176177978516, 17.254171371459961 49.58917236328125, 17.254430770874023 49.589061737060547, 17.254705429077148 49.588962554931641, 17.254823684692383 49.58892822265625, 17.254947662353516 49.588890075683594, 17.255008697509766 49.588874816894531, 17.255008697509766 49.588859558105469, 17.254995346069336 49.588851928710938, 17.254701614379883 49.588935852050781, 17.2544002532959 49.58905029296875, 17.254142761230469 49.589157104492188, 17.254138946533203 49.589176177978516)"
