id, road_name, road_type, one_way, lanes, bridge, geometry
6168225,Lafayettova,residential,,,,"LINESTRING (17.251274108886719 49.590568542480469, 17.251312255859375 49.590591430664062, 17.2513370513916 49.590602874755859, 17.251379013061523 49.590629577636719)"
6168226,,service,,,,"LINESTRING (17.248703002929688 49.577873229980469, 17.248899459838867 49.577861785888672, 17.248918533325195 49.577995300292969, 17.248931884765625 49.578075408935547, 17.248933792114258 49.578079223632812, 17.248933792114258 49.578083038330078, 17.248939514160156 49.578109741210938, 17.248964309692383 49.5781364440918, 17.249006271362305 49.578151702880859, 17.249065399169922 49.578159332275391, 17.249567031860352 49.578144073486328, 17.249649047851562 49.5781364440918, 17.249715805053711 49.577980041503906)"
6168227,Na struze,residential,,,,"LINESTRING (17.253217697143555 49.600536346435547, 17.251840591430664 49.600856781005859, 17.251747131347656 49.600879669189453)"
6168228,,footway,,,,"LINESTRING (17.250825881958008 49.5750617980957, 17.25098991394043 49.5750732421875, 17.251058578491211 49.575080871582031)"
6168229,Vlkova,residential,yes,,,"LINESTRING (17.253217697143555 49.600536346435547, 17.252571105957031 49.5994873046875, 17.252546310424805 49.599449157714844)"
6168231,Uhelná,pedestrian,yes,,,"LINESTRING (17.250804901123047 49.591579437255859, 17.251091003417969 49.591712951660156, 17.251346588134766 49.591876983642578)"
6168234,1. máje,residential,,,,"LINESTRING (17.262035369873047 49.596939086914062, 17.261053085327148 49.596969604492188)"
6168235,Kosinova,residential,yes,,,"LINESTRING (17.262628555297852 49.596748352050781, 17.262590408325195 49.5966682434082, 17.262060165405273 49.595596313476562)"
6168236,U Husova sboru,residential,yes,,,"LINESTRING (17.247493743896484 49.598461151123047, 17.247407913208008 49.598312377929688, 17.247434616088867 49.598091125488281, 17.247493743896484 49.597625732421875, 17.247516632080078 49.597148895263672)"
6168237,Vídeňská,residential,yes,,,"LINESTRING (17.25328254699707 49.5883903503418, 17.25202751159668 49.588829040527344)"
6168239,třída Svobody,residential,yes,,,"LINESTRING (17.248655319213867 49.593067169189453, 17.248464584350586 49.593254089355469, 17.248023986816406 49.593685150146484, 17.247758865356445 49.593910217285156)"
6168240,třída Svobody,residential,,,,"LINESTRING (17.247758865356445 49.593910217285156, 17.247585296630859 49.594264984130859)"
6168241,Nerudova,residential,yes,,,"LINESTRING (17.250822067260742 49.589248657226562, 17.251354217529297 49.5896110534668)"
6168242,Vodární,residential,,,,"LINESTRING (17.254287719726562 49.5965690612793, 17.254274368286133 49.596485137939453, 17.25421142578125 49.596111297607422, 17.25407600402832 49.595962524414062, 17.253982543945312 49.595973968505859, 17.2537841796875 49.595657348632812, 17.253776550292969 49.595634460449219)"
6168243,Purkrabská,pedestrian,yes,,,"LINESTRING (17.254602432250977 49.592685699462891, 17.254365921020508 49.592781066894531, 17.254182815551758 49.592876434326172, 17.254001617431641 49.592964172363281, 17.253622055053711 49.5931282043457, 17.253543853759766 49.593166351318359, 17.253454208374023 49.593215942382812, 17.253387451171875 49.593246459960938)"
6168244,Polská,tertiary,yes,,,"LINESTRING (17.243661880493164 49.584590911865234, 17.243190765380859 49.584571838378906, 17.242799758911133 49.584529876708984, 17.242631912231445 49.584579467773438, 17.242530822753906 49.584640502929688, 17.24247932434082 49.584686279296875, 17.242454528808594 49.5847053527832, 17.242424011230469 49.584823608398438, 17.242422103881836 49.585002899169922)"
6168245,Akademická,residential,yes,,,"LINESTRING (17.259252548217773 49.595207214355469, 17.259424209594727 49.595516204833984, 17.259546279907227 49.595832824707031, 17.259557723999023 49.595863342285156)"
6168246,Janského,residential,,,,"LINESTRING (17.244644165039062 49.578174591064453, 17.2445011138916 49.578125, 17.24372673034668 49.578155517578125)"
6168248,Nerudova,residential,yes,,,"LINESTRING (17.251354217529297 49.5896110534668, 17.251956939697266 49.589996337890625, 17.252059936523438 49.590061187744141)"
6168249,U stadionu,residential,,,,"LINESTRING (17.247493743896484 49.598461151123047, 17.248012542724609 49.598506927490234, 17.248973846435547 49.598560333251953, 17.249204635620117 49.598575592041016, 17.249687194824219 49.598602294921875, 17.250289916992188 49.598640441894531, 17.251010894775391 49.598682403564453, 17.251230239868164 49.59869384765625, 17.251386642456055 49.598701477050781)"
6168250,Koželužská,residential,,,,"LINESTRING (17.254287719726562 49.5965690612793, 17.2546329498291 49.596641540527344)"
6168251,Křížkovského,residential,yes,,,"LINESTRING (17.260660171508789 49.595001220703125, 17.260463714599609 49.594985961914062, 17.2603816986084 49.594997406005859, 17.260286331176758 49.595008850097656, 17.259929656982422 49.595062255859375, 17.259733200073242 49.595096588134766, 17.259489059448242 49.595142364501953, 17.259340286254883 49.595169067382812, 17.259252548217773 49.595207214355469)"
6168252,Wurmova,residential,yes,,,"LINESTRING (17.261053085327148 49.596969604492188, 17.261049270629883 49.596961975097656, 17.261041641235352 49.5969123840332, 17.261020660400391 49.596714019775391, 17.2609806060791 49.5965576171875, 17.260904312133789 49.596363067626953, 17.260820388793945 49.596153259277344)"
6168253,Komenského,residential,,,,"LINESTRING (17.26268196105957 49.597026824951172, 17.262065887451172 49.596942901611328, 17.262035369873047 49.596939086914062)"
6168254,Akademická,residential,yes,,,"LINESTRING (17.25965690612793 49.596775054931641, 17.259662628173828 49.596763610839844, 17.259672164916992 49.596717834472656, 17.259744644165039 49.596443176269531, 17.259733200073242 49.596210479736328, 17.259737014770508 49.596160888671875, 17.259696960449219 49.595897674560547, 17.25969123840332 49.595855712890625)"
6168256,Kosinova,residential,,,,"LINESTRING (17.262628555297852 49.596748352050781, 17.26263427734375 49.596763610839844, 17.262638092041016 49.596775054931641, 17.262639999389648 49.596782684326172, 17.26268196105957 49.597026824951172)"
6168257,Pöttingova,residential,yes,,,"LINESTRING (17.244901657104492 49.596729278564453, 17.245153427124023 49.596046447753906, 17.245193481445312 49.5959358215332)"
6168258,Vídeňská,residential,yes,,,"LINESTRING (17.249935150146484 49.589797973632812, 17.250343322753906 49.589534759521484)"
6168259,U Morávky,residential,,,,"LINESTRING (17.251747131347656 49.600879669189453, 17.25166130065918 49.600902557373047, 17.251216888427734 49.601024627685547, 17.25098991394043 49.601116180419922, 17.250656127929688 49.601299285888672, 17.250476837158203 49.601402282714844, 17.250110626220703 49.601604461669922, 17.250043869018555 49.6016960144043, 17.250038146972656 49.601806640625, 17.250028610229492 49.601894378662109)"
6168260,Hanáckého pluku,residential,,,,"LINESTRING (17.257156372070312 49.597061157226562, 17.256580352783203 49.598117828369141, 17.256546020507812 49.598178863525391)"
6168261,Wurmova,residential,yes,,,"LINESTRING (17.260692596435547 49.595733642578125, 17.260705947875977 49.5957145690918, 17.260721206665039 49.595684051513672, 17.260660171508789 49.595001220703125)"
6168262,Purkrabská,pedestrian,yes,,,"LINESTRING (17.254762649536133 49.592655181884766, 17.254602432250977 49.592685699462891)"
6168263,Riegrova,pedestrian,yes,,,"LINESTRING (17.248823165893555 49.594451904296875, 17.248260498046875 49.594783782958984, 17.247825622558594 49.595096588134766, 17.247692108154297 49.595172882080078, 17.247634887695312 49.595207214355469)"
6168264,Biskupské nám.,residential,yes,,,"LINESTRING (17.260820388793945 49.596153259277344, 17.260715484619141 49.595821380615234, 17.260692596435547 49.595733642578125)"
6168266,Mlýnská,pedestrian,,,,"LINESTRING (17.250804901123047 49.591579437255859, 17.250829696655273 49.591526031494141, 17.250850677490234 49.591468811035156, 17.250978469848633 49.5912971496582, 17.251113891601562 49.591159820556641)"
6168267,Lafayettova,residential,yes,,,"LINESTRING (17.25053596496582 49.590133666992188, 17.249935150146484 49.589797973632812)"
6168269,,residential,,,,"LINESTRING (17.251628875732422 49.590866088867188, 17.251712799072266 49.5908203125, 17.251953125 49.590690612792969, 17.252002716064453 49.590663909912109, 17.252357482910156 49.590473175048828)"
6168271,Koželužská,residential,,,,"LINESTRING (17.257156372070312 49.597061157226562, 17.2575626373291 49.597160339355469, 17.258230209350586 49.597309112548828, 17.258848190307617 49.597454071044922)"
6168272,Vídeňská,residential,yes,,,"LINESTRING (17.249935150146484 49.589797973632812, 17.249284744262695 49.5902099609375)"
6168273,K sídlišti,residential,yes,,,"LINESTRING (17.2442569732666 49.583080291748047, 17.24395751953125 49.583057403564453)"
6168274,Polská,tertiary,,,,"LINESTRING (17.243661880493164 49.584590911865234, 17.243978500366211 49.584617614746094, 17.2450008392334 49.584701538085938, 17.245962142944336 49.584781646728516, 17.246770858764648 49.584857940673828, 17.2468318939209 49.584865570068359, 17.246936798095703 49.584869384765625)"
6168275,Biskupské nám.,residential,no,,,"LINESTRING (17.260820388793945 49.596153259277344, 17.260354995727539 49.596160888671875, 17.259820938110352 49.596172332763672)"
6168276,Mlýnská,pedestrian,yes,,,"LINESTRING (17.2501220703125 49.592124938964844, 17.250175476074219 49.592082977294922, 17.250804901123047 49.591579437255859)"
6168277,Polská,tertiary,,,,"LINESTRING (17.246936798095703 49.584869384765625, 17.247043609619141 49.584880828857422, 17.247781753540039 49.584945678710938, 17.248071670532227 49.584968566894531)"
6168278,Nešverova,residential,yes,,,"LINESTRING (17.249990463256836 49.590610504150391, 17.249284744262695 49.5902099609375)"
6168280,Wolkerova,tertiary,yes,,,"LINESTRING (17.242591857910156 49.586051940917969, 17.242456436157227 49.585842132568359, 17.24238395690918 49.585586547851562, 17.242252349853516 49.5853157043457, 17.242164611816406 49.585163116455078, 17.241701126098633 49.584327697753906)"
6168281,Javoříčská,residential,yes,,,"LINESTRING (17.24885368347168 49.591495513916016, 17.248867034912109 49.591484069824219, 17.24897575378418 49.591400146484375, 17.249671936035156 49.590862274169922)"
6168284,1. máje,residential,,,,"LINESTRING (17.261053085327148 49.596969604492188, 17.260587692260742 49.596958160400391, 17.260101318359375 49.596866607666016)"
6168285,Kapucínská,pedestrian,yes,,,"LINESTRING (17.254222869873047 49.592014312744141, 17.254323959350586 49.59210205078125, 17.254602432250977 49.592685699462891)"
6168286,Koželužská,residential,,,,"LINESTRING (17.2546329498291 49.596641540527344, 17.255022048950195 49.59674072265625)"
6168287,Biskupské nám.,residential,yes,,,"LINESTRING (17.260692596435547 49.595733642578125, 17.260501861572266 49.595756530761719, 17.260143280029297 49.595802307128906, 17.259801864624023 49.595844268798828, 17.259702682495117 49.595855712890625, 17.25969123840332 49.595855712890625, 17.259557723999023 49.595863342285156)"
6168289,Vídeňská,residential,yes,,,"LINESTRING (17.249284744262695 49.5902099609375, 17.248477935791016 49.590675354003906, 17.248117446899414 49.5909423828125, 17.248043060302734 49.590999603271484, 17.24803352355957 49.591007232666016)"
6168290,Mariánská,residential,yes,,,"LINESTRING (17.259557723999023 49.595863342285156, 17.258163452148438 49.596027374267578, 17.258018493652344 49.596061706542969)"
6168292,Kapucínská,pedestrian,yes,,,"LINESTRING (17.253826141357422 49.591850280761719, 17.25404167175293 49.591892242431641, 17.254171371459961 49.591983795166016, 17.254222869873047 49.592014312744141)"
6168293,1. máje,residential,,,,"LINESTRING (17.25965690612793 49.596775054931641, 17.259288787841797 49.5966911315918)"
6168296,Holečkova,residential,yes,,,"LINESTRING (17.2484130859375 49.579521179199219, 17.248346328735352 49.57952880859375, 17.247976303100586 49.579555511474609, 17.247707366943359 49.579597473144531, 17.24755859375 49.579624176025391, 17.246730804443359 49.579757690429688)"
6168297,,cycleway,,,,"LINESTRING (17.246479034423828 49.598396301269531, 17.246814727783203 49.598472595214844, 17.247274398803711 49.5984992980957, 17.24748420715332 49.598506927490234, 17.247932434082031 49.598533630371094, 17.248966217041016 49.598598480224609)"
6168298,Horní náměstí,pedestrian,yes,,,"LINESTRING (17.250289916992188 49.59417724609375, 17.250059127807617 49.594009399414062, 17.250370025634766 49.593711853027344, 17.250589370727539 49.593502044677734, 17.250974655151367 49.593132019042969)"
6168299,,unclassified,,,,"LINESTRING (17.272592544555664 49.582927703857422, 17.272504806518555 49.582859039306641, 17.27229118347168 49.582683563232422, 17.271871566772461 49.582344055175781, 17.271541595458984 49.581817626953125, 17.271352767944336 49.581508636474609)"
6168300,Boleslavova,residential,yes,,,"LINESTRING (17.251073837280273 49.599788665771484, 17.251243591308594 49.599750518798828, 17.252546310424805 49.599449157714844)"
6168305,Pavelčákova,residential,,,,"LINESTRING (17.249795913696289 49.591926574707031, 17.249898910522461 49.591976165771484, 17.249929428100586 49.591991424560547, 17.249971389770508 49.592014312744141)"
6168308,Ztracená,pedestrian,yes,,,"LINESTRING (17.252546310424805 49.594009399414062, 17.252681732177734 49.594142913818359, 17.253578186035156 49.594856262207031, 17.254079818725586 49.595172882080078, 17.254314422607422 49.5953483581543, 17.254560470581055 49.595508575439453)"
6168313,Aksamitova,residential,,,,"LINESTRING (17.253965377807617 49.589149475097656, 17.253969192504883 49.589206695556641, 17.253971099853516 49.589229583740234, 17.253973007202148 49.589279174804688, 17.254051208496094 49.589359283447266, 17.254087448120117 49.589397430419922, 17.254283905029297 49.589595794677734)"
6168314,Palachovo nám.,residential,yes,,,"LINESTRING (17.249671936035156 49.590862274169922, 17.25031852722168 49.591213226318359, 17.250411987304688 49.591266632080078)"
6168316,Komenského,residential,,,,"LINESTRING (17.26399040222168 49.59716796875, 17.26268196105957 49.597026824951172)"
6168319,třída Svobody,residential,yes,,,"LINESTRING (17.249971389770508 49.592014312744141, 17.249691009521484 49.592239379882812, 17.249467849731445 49.592414855957031, 17.249322891235352 49.592533111572266, 17.24896240234375 49.592823028564453, 17.248655319213867 49.593067169189453)"
